Strain (%),Stress (MPa),Time (sec)
0.0458,0.558,
0.1088,0.6267,
0.1604,0.6782,
0.218,0.7468,
0.263,0.7898,
0.326,0.8584,
0.372,0.9014,
0.435,0.9615,
0.481,1.0044,
0.544,1.0559,
0.596,1.116,
0.647,1.1503,1
0.704,1.2104,1
0.75,1.2533,1
0.808,1.3048,1
0.859,1.3392,1
0.916,1.3907,1
0.974,1.4422,1
1.019,1.4851,1
1.077,1.528,1
1.128,1.571,1
1.186,1.6139,1
1.237,1.6482,1
1.294,1.6997,1
1.34,1.7341,1
1.397,1.777,1
1.449,1.8113,1
1.506,1.8542,1
1.552,1.8886,1
1.615,1.9315,1
1.672,1.9744,1
1.718,2.009,1
1.775,2.043,2
1.827,2.077,2
1.884,2.12,2
1.93,2.146,2
1.993,2.189,2
2.04,2.223,2
2.1,2.258,2
2.16,2.301,2
2.21,2.326,2
2.26,2.369,2
2.31,2.395,2
2.37,2.429,2
2.42,2.464,2
2.47,2.498,2
2.52,2.524,2
2.58,2.558,2
2.63,2.584,2
2.69,2.618,2
2.73,2.644,2
2.79,2.678,2
2.85,2.713,2
2.9,2.747,2
2.96,2.773,3
3.01,2.799,3
3.07,2.833,3
3.11,2.859,3
3.17,2.893,3
3.22,2.919,3
3.28,2.944,3
3.34,2.979,3
3.38,3.005,3
3.44,3.039,3
3.49,3.065,3
3.55,3.09,3
3.6,3.116,3
3.66,3.15,3
3.7,3.168,3
3.76,3.202,3
3.81,3.219,3
3.87,3.253,3
3.93,3.279,3
3.97,3.314,3
4.04,3.339,3
4.08,3.365,4
4.14,3.391,4
4.19,3.417,4
4.25,3.442,4
4.3,3.468,4
4.35,3.502,4
4.4,3.52,4
4.46,3.545,4
4.52,3.571,4
4.56,3.597,4
4.62,3.623,4
4.67,3.648,4
4.73,3.674,4
4.78,3.691,4
4.84,3.717,4
4.89,3.743,4
4.94,3.769,4
4.99,3.786,4
5.05,3.811,4
5.1,3.829,4
5.16,3.863,4
5.22,3.889,5
5.26,3.914,5
5.32,3.932,5
5.37,3.949,5
5.42,3.975,5
5.48,3.992,5
5.53,4.018,5
5.58,4.043,5
5.64,4.06,5
5.7,4.086,5
5.75,4.103,5
5.81,4.129,5
5.85,4.146,5
5.91,4.172,5
5.96,4.189,5
6.02,4.206,5
6.07,4.224,5
6.13,4.249,5
6.17,4.258,5
6.23,4.284,5
6.28,4.301,5
6.34,4.318,5
6.39,4.335,6
6.45,4.352,6
6.51,4.378,6
6.55,4.387,6
6.61,4.404,6
6.66,4.421,6
6.72,4.447,6
6.76,4.464,6
6.83,4.481,6
6.88,4.498,6
6.93,4.515,6
6.99,4.524,6
7.03,4.541,6
7.1,4.558,6
7.14,4.574,6
7.2,4.584,6
7.25,4.601,6
7.31,4.618,6
7.35,4.627,6
7.42,4.644,6
7.46,4.653,6
7.52,4.67,7
7.57,4.679,7
7.63,4.696,7
7.69,4.713,7
7.73,4.721,7
7.79,4.739,7
7.84,4.747,7
7.9,4.764,7
7.94,4.773,7
8.01,4.79,7
8.06,4.799,7
8.1,4.807,7
8.17,4.824,7
8.21,4.833,7
8.28,4.85,7
8.32,4.859,7
8.38,4.867,7
8.43,4.876,7
8.49,4.893,7
8.53,4.902,7
8.6,4.91,7
8.64,4.919,8
8.7,4.936,8
8.75,4.945,8
8.81,4.953,8
8.87,4.97,8
8.91,4.979,8
8.97,4.988,8
9.02,4.996,8
9.08,5.013,8
9.13,5.022,8
9.19,5.03,8
9.24,5.039,8
9.29,5.048,8
9.35,5.065,8
9.39,5.073,8
9.46,5.082,8
9.5,5.091,8
9.56,5.099,8
9.61,5.108,8
9.67,5.116,8
9.71,5.125,8
9.78,5.133,8
9.82,5.142,9
9.89,5.151,9
9.93,5.159,9
9.99,5.168,9
10.05,5.176,9
10.1,5.185,9
10.15,5.194,9
10.2,5.202,9
10.26,5.211,9
10.31,5.219,9
10.37,5.228,9
10.42,5.237,9
10.48,5.245,9
10.53,5.254,9
10.58,5.262,9
10.64,5.271,9
10.69,5.279,9
10.74,5.288,9
10.79,5.288,9
10.85,5.305,9
10.9,5.305,9
10.96,5.314,10
11,5.322,10
11.07,5.331,10
11.11,5.34,10
11.17,5.34,10
11.23,5.348,10
11.28,5.357,10
11.33,5.365,10
11.38,5.374,10
11.44,5.374,10
11.49,5.382,10
11.55,5.391,10
11.6,5.4,10
11.65,5.408,10
11.71,5.417,10
11.76,5.417,10
11.82,5.425,10
11.87,5.434,10
11.92,5.443,10
11.97,5.451,10
12.03,5.46,10
12.08,5.46,11
12.14,5.468,11
12.19,5.477,11
12.25,5.485,11
12.29,5.485,11
12.35,5.485,11
12.41,5.494,11
12.46,5.503,11
12.52,5.511,11
12.56,5.511,11
12.62,5.52,11
12.67,5.528,11
12.73,5.537,11
12.79,5.546,11
12.84,5.546,11
12.89,5.554,11
12.94,5.563,11
13,5.571,11
13.05,5.571,11
13.1,5.58,11
13.15,5.588,11
13.21,5.588,11
13.26,5.597,12
13.32,5.606,12
13.37,5.606,12
13.42,5.614,12
13.49,5.623,12
13.53,5.623,12
13.59,5.631,12
13.64,5.631,12
13.69,5.64,12
13.75,5.649,12
13.8,5.649,12
13.85,5.657,12
13.91,5.657,12
13.97,5.666,12
14.01,5.674,12
14.08,5.674,12
14.12,5.683,12
14.18,5.683,12
14.23,5.691,12
14.28,5.691,12
14.34,5.7,12
14.39,5.7,13
14.44,5.709,13
14.5,5.717,13
14.55,5.717,13
14.61,5.726,13
14.67,5.734,13
14.72,5.734,13
14.77,5.743,13
14.82,5.743,13
14.88,5.752,13
14.93,5.752,13
14.99,5.76,13
15.03,5.76,13
15.09,5.769,13
15.15,5.769,13
15.2,5.769,13
15.25,5.777,13
15.3,5.786,13
15.36,5.786,13
15.41,5.794,13
15.47,5.803,13
15.52,5.803,14
15.58,5.812,14
15.62,5.812,14
15.68,5.812,14
15.73,5.82,14
15.79,5.82,14
15.85,5.829,14
15.89,5.837,14
15.96,5.837,14
16,5.846,14
16.06,5.846,14
16.11,5.855,14
16.17,5.855,14
16.21,5.863,14
16.28,5.863,14
16.33,5.872,14
16.38,5.872,14
16.44,5.88,14
16.48,5.88,14
16.55,5.889,14
16.59,5.889,14
16.65,5.889,14
16.7,5.898,15
16.76,5.898,15
16.8,5.906,15
16.87,5.906,15
16.91,5.915,15
16.97,5.915,15
17.03,5.915,15
17.07,5.923,15
17.14,5.923,15
17.18,5.932,15
17.24,5.932,15
17.29,5.932,15
17.35,5.94,15
17.39,5.94,15
17.46,5.949,15
17.51,5.958,15
17.56,5.958,15
17.62,5.958,15
17.66,5.966,15
17.73,5.966,15
17.77,5.966,15
17.83,5.975,16
17.88,5.975,16
17.94,5.975,16
17.98,5.983,16
18.05,5.983,16
18.09,5.983,16
18.15,5.992,16
18.2,5.992,16
18.26,6.001,16
18.32,6.001,16
18.36,6.009,16
18.42,6.009,16
18.47,6.009,16
18.53,6.018,16
18.58,6.018,16
18.64,6.018,16
18.69,6.026,16
18.74,6.026,16
18.8,6.035,16
18.85,6.035,16
18.91,6.035,16
18.95,6.035,17
19.01,6.043,17
19.06,6.043,17
19.12,6.043,17
19.18,6.052,17
19.22,6.052,17
19.28,6.061,17
19.33,6.061,17
19.39,6.069,17
19.43,6.069,17
19.5,6.069,17
19.54,6.069,17
19.6,6.078,17
19.65,6.078,17
19.71,6.086,17
19.77,6.086,17
19.82,6.095,17
19.87,6.095,17
19.92,6.095,17
19.98,6.104,17
20,6.104,17
20.1,6.104,17
20.1,6.104,18
20.2,6.112,18
20.2,6.112,18
20.3,6.112,18
20.3,6.112,18
20.4,6.121,18
20.5,6.121,18
20.5,6.129,18
20.6,6.129,18
20.6,6.129,18
20.7,6.138,18
20.7,6.138,18
20.8,6.146,18
20.8,6.146,18
20.9,6.146,18
20.9,6.146,18
21,6.146,18
21.1,6.155,18
21.1,6.155,18
21.2,6.155,18
21.2,6.164,18
21.3,6.164,19
21.3,6.164,19
21.4,6.164,19
21.4,6.164,19
21.5,6.172,19
21.5,6.172,19
21.6,6.172,19
21.6,6.181,19
21.7,6.181,19
21.7,6.181,19
21.8,6.181,19
21.9,6.189,19
21.9,6.189,19
22,6.189,19
22,6.189,19
22.1,6.198,19
22.1,6.198,19
22.2,6.198,19
22.2,6.207,19
22.3,6.207,19
22.3,6.207,19
22.4,6.215,20
22.4,6.215,20
22.5,6.224,20
22.6,6.224,20
22.6,6.224,20
22.7,6.224,20
22.7,6.232,20
22.8,6.232,20
22.8,6.232,20
22.9,6.232,20
22.9,6.232,20
23,6.241,20
23,6.241,20
23.1,6.241,20
23.1,6.249,20
23.2,6.249,20
23.2,6.249,20
23.3,6.249,20
23.4,6.249,20
23.4,6.249,20
23.5,6.258,20
23.5,6.258,20
23.6,6.258,21
23.6,6.258,21
23.7,6.267,21
23.7,6.267,21
23.8,6.267,21
23.8,6.267,21
23.9,6.267,21
24,6.275,21
24,6.275,21
24.1,6.275,21
24.1,6.275,21
24.2,6.284,21
24.2,6.284,21
24.3,6.284,21
24.3,6.292,21
24.4,6.292,21
24.4,6.292,21
24.5,6.301,21
24.5,6.301,21
24.6,6.301,21
24.7,6.301,21
24.7,6.301,22
24.8,6.31,22
24.8,6.31,22
24.9,6.31,22
24.9,6.31,22
25,6.31,22
25,6.31,22
25.1,6.318,22
25.1,6.318,22
25.2,6.318,22
25.2,6.318,22
25.3,6.318,22
25.3,6.318,22
25.4,6.327,22
25.5,6.327,22
25.5,6.327,22
25.6,6.327,22
25.6,6.327,22
25.7,6.335,22
25.7,6.335,22
25.8,6.335,22
25.8,6.335,23
25.9,6.344,23
25.9,6.344,23
26,6.344,23
26,6.344,23
26.1,6.352,23
26.1,6.352,23
26.2,6.352,23
26.3,6.352,23
26.3,6.361,23
26.4,6.361,23
26.4,6.361,23
26.5,6.361,23
26.5,6.37,23
26.6,6.37,23
26.6,6.37,23
26.7,6.37,23
26.7,6.37,23
26.8,6.378,23
26.8,6.378,23
26.9,6.378,23
27,6.378,23
27,6.387,24
27.1,6.387,24
27.1,6.387,24
27.2,6.387,24
27.2,6.387,24
27.3,6.395,24
27.3,6.395,24
27.4,6.395,24
27.4,6.395,24
27.5,6.395,24
27.5,6.395,24
27.6,6.395,24
27.7,6.404,24
27.7,6.404,24
27.8,6.404,24
27.8,6.404,24
27.9,6.413,24
27.9,6.413,24
28,6.413,24
28,6.413,24
28.1,6.413,24
28.1,6.413,25
28.2,6.421,25
28.2,6.421,25
28.3,6.421,25
28.4,6.421,25
28.4,6.43,25
28.5,6.43,25
28.5,6.43,25
28.6,6.43,25
28.6,6.43,25
28.7,6.438,25
28.7,6.438,25
28.8,6.438,25
28.8,6.438,25
28.9,6.438,25
28.9,6.447,25
29,6.447,25
29.1,6.447,25
29.1,6.447,25
29.2,6.447,25
29.2,6.447,25
29.3,6.455,26
29.3,6.455,26
29.4,6.455,26
29.4,6.455,26
29.5,6.455,26
29.5,6.455,26
29.6,6.464,26
29.6,6.464,26
29.7,6.464,26
29.8,6.464,26
29.8,6.473,26
29.9,6.473,26
29.9,6.473,26
30,6.473,26
30,6.473,26
30.1,6.481,26
30.1,6.481,26
30.2,6.481,26
30.2,6.481,26
30.3,6.481,26
30.3,6.481,26
30.4,6.481,26
30.5,6.49,27
30.5,6.49,27
30.6,6.49,27
30.6,6.49,27
30.7,6.498,27
30.7,6.498,27
30.8,6.498,27
30.8,6.498,27
30.9,6.498,27
30.9,6.498,27
31,6.498,27
31,6.507,27
31.1,6.507,27
31.1,6.507,27
31.2,6.507,27
31.3,6.507,27
31.3,6.516,27
31.4,6.516,27
31.4,6.516,27
31.5,6.516,27
31.5,6.524,27
31.6,6.524,28
31.6,6.524,28
31.7,6.524,28
31.7,6.524,28
31.8,6.524,28
31.8,6.524,28
31.9,6.524,28
31.9,6.533,28
32,6.533,28
32.1,6.533,28
32.1,6.541,28
32.2,6.541,28
32.2,6.541,28
32.3,6.541,28
32.3,6.541,28
32.4,6.541,28
32.4,6.541,28
32.5,6.541,28
32.5,6.541,28
32.6,6.55,28
32.6,6.55,28
32.7,6.55,29
32.7,6.55,29
32.8,6.55,29
32.9,6.55,29
32.9,6.559,29
33,6.559,29
33,6.559,29
33.1,6.559,29
33.1,6.559,29
33.2,6.559,29
33.2,6.567,29
33.3,6.567,29
33.3,6.567,29
33.4,6.567,29
33.5,6.567,29
33.5,6.576,29
33.6,6.576,29
33.6,6.576,29
33.7,6.576,29
33.7,6.576,29
33.8,6.584,29
33.8,6.584,29
33.9,6.584,30
33.9,6.584,30
34,6.584,30
34,6.584,30
34.1,6.584,30
34.2,6.593,30
34.2,6.593,30
34.3,6.593,30
34.3,6.593,30
34.4,6.593,30
34.4,6.593,30
34.5,6.593,30
34.5,6.593,30
34.6,6.601,30
34.6,6.601,30
34.7,6.601,30
34.7,6.61,30
34.8,6.61,30
34.9,6.61,30
34.9,6.61,30
35,6.61,30
35,6.61,31
35.1,6.61,31
35.1,6.619,31
35.2,6.619,31
35.2,6.619,31
35.3,6.619,31
35.3,6.619,31
35.4,6.619,31
35.4,6.619,31
35.5,6.627,31
35.5,6.627,31
35.6,6.636,31
35.7,6.636,31
35.7,6.636,31
35.8,6.636,31
35.8,6.636,31
35.9,6.636,31
35.9,6.644,31
36,6.644,31
36,6.644,31
36.1,6.644,31
36.1,6.653,32
36.2,6.653,32
36.2,6.653,32
36.3,6.653,32
36.4,6.653,32
36.4,6.653,32
36.5,6.653,32
36.5,6.662,32
36.6,6.662,32
36.6,6.662,32
36.7,6.662,32
36.7,6.662,32
36.8,6.662,32
36.8,6.67,32
36.9,6.67,32
36.9,6.67,32
37,6.67,32
37.1,6.67,32
37.1,6.67,32
37.2,6.67,32
37.2,6.679,32
37.3,6.679,32
37.3,6.679,33
37.4,6.679,33
37.4,6.679,33
37.5,6.679,33
37.5,6.687,33
37.6,6.687,33
37.6,6.687,33
37.7,6.696,33
37.7,6.696,33
37.8,6.696,33
37.9,6.696,33
37.9,6.696,33
38,6.704,33
38,6.704,33
38.1,6.704,33
38.1,6.704,33
38.2,6.704,33
38.2,6.704,33
38.3,6.704,33
38.3,6.713,33
38.4,6.713,33
38.4,6.713,34
38.5,6.713,34
38.6,6.713,34
38.6,6.713,34
38.7,6.713,34
38.7,6.713,34
38.8,6.722,34
38.8,6.722,34
38.9,6.722,34
38.9,6.722,34
39,6.73,34
39,6.73,34
39.1,6.73,34
39.1,6.73,34
39.2,6.73,34
39.2,6.73,34
39.3,6.73,34
39.4,6.73,34
39.4,6.73,34
39.5,6.73,34
39.5,6.73,34
39.6,6.739,35
39.6,6.739,35
39.7,6.739,35
39.7,6.739,35
39.8,6.739,35
39.8,6.739,35
39.9,6.739,35
40,6.747,35
40,6.747,35
40.1,6.747,35
40.1,6.747,35
40.2,6.747,35
40.2,6.747,35
40.3,6.747,35
40.3,6.756,35
40.4,6.756,35
40.4,6.756,35
40.5,6.756,35
40.5,6.756,35
40.6,6.765,35
40.6,6.765,35
40.7,6.765,35
40.8,6.765,36
40.8,6.765,36
40.9,6.765,36
40.9,6.765,36
41,6.765,36
41,6.765,36
41.1,6.773,36
41.1,6.773,36
41.2,6.773,36
41.2,6.773,36
41.3,6.773,36
41.4,6.773,36
41.4,6.773,36
41.5,6.773,36
41.5,6.773,36
41.6,6.773,36
41.6,6.782,36
41.7,6.782,36
41.7,6.782,36
41.8,6.782,36
41.8,6.782,36
41.9,6.782,37
41.9,6.782,37
42,6.79,37
42.1,6.79,37
42.1,6.79,37
42.2,6.79,37
42.2,6.79,37
42.3,6.79,37
42.3,6.799,37
42.4,6.799,37
42.4,6.799,37
42.5,6.799,37
42.5,6.799,37
42.6,6.799,37
42.6,6.799,37
42.7,6.799,37
42.7,6.799,37
42.8,6.799,37
42.9,6.799,37
42.9,6.799,37
43,6.807,37
43,6.807,38
43.1,6.807,38
43.1,6.807,38
43.2,6.807,38
43.2,6.807,38
43.3,6.807,38
43.3,6.807,38
43.4,6.816,38
43.4,6.816,38
43.5,6.816,38
43.5,6.816,38
43.6,6.816,38
43.6,6.816,38
43.7,6.816,38
43.8,6.816,38
43.8,6.816,38
43.9,6.825,38
43.9,6.825,38
44,6.825,38
44,6.825,38
44.1,6.825,38
44.1,6.825,38
44.2,6.825,39
44.2,6.825,39
44.3,6.825,39
44.4,6.825,39
44.4,6.833,39
44.5,6.833,39
44.5,6.833,39
44.6,6.833,39
44.6,6.833,39
44.7,6.833,39
44.7,6.833,39
44.8,6.842,39
44.8,6.842,39
44.9,6.842,39
44.9,6.842,39
45,6.842,39
45,6.842,39
45.1,6.842,39
45.2,6.842,39
45.2,6.842,39
45.3,6.85,39
45.3,6.842,40
45.4,6.85,40
45.4,6.85,40
45.5,6.85,40
45.5,6.85,40
45.6,6.85,40
45.6,6.85,40
45.7,6.85,40
45.7,6.85,40
45.8,6.859,40
45.9,6.85,40
45.9,6.859,40
46,6.859,40
46,6.859,40
46.1,6.859,40
46.1,6.859,40
46.2,6.859,40
46.2,6.859,40
46.3,6.859,40
46.3,6.859,40
46.4,6.859,40
46.4,6.868,41
46.5,6.868,41
46.5,6.868,41
46.6,6.868,41
46.7,6.868,41
46.7,6.868,41
46.8,6.868,41
46.8,6.868,41
46.9,6.868,41
46.9,6.868,41
47,6.868,41
47,6.868,41
47.1,6.876,41
47.1,6.876,41
47.2,6.876,41
47.3,6.876,41
47.3,6.876,41
47.4,6.876,41
47.4,6.876,41
47.5,6.876,41
47.5,6.876,41
47.6,6.885,41
47.6,6.876,42
47.7,6.876,42
47.7,6.876,42
47.8,6.876,42
47.8,6.885,42
47.9,6.885,42
48,6.885,42
48,6.885,42
48.1,6.885,42
48.1,6.885,42
48.2,6.885,42
48.2,6.885,42
48.3,6.885,42
48.3,6.885,42
48.4,6.885,42
48.4,6.893,42
48.5,6.893,42
48.5,6.893,42
48.6,6.893,42
48.6,6.893,42
48.7,6.893,42
48.8,6.893,43
48.8,6.893,43
48.9,6.902,43
48.9,6.902,43
49,6.902,43
49,6.902,43
49.1,6.902,43
49.1,6.902,43
49.2,6.902,43
49.2,6.902,43
49.3,6.902,43
49.3,6.902,43
49.4,6.91,43
49.5,6.902,43
49.5,6.91,43
49.6,6.902,43
49.6,6.91,43
49.7,6.91,43
49.7,6.91,43
49.8,6.91,43
49.8,6.91,43
49.9,6.91,44
49.9,6.91,44
50,6.91,44
50,6.919,44
50.1,6.919,44
50.2,6.919,44
50.2,6.919,44
50.3,6.919,44
50.3,6.919,44
50.4,6.919,44
50.4,6.919,44
50.5,6.919,44
50.5,6.919,44
50.6,6.928,44
50.6,6.928,44
50.7,6.928,44
50.7,6.928,44
50.8,6.928,44
50.8,6.928,44
50.9,6.928,44
51,6.928,44
51,6.928,44
51.1,6.928,45
51.1,6.928,45
51.2,6.928,45
51.2,6.936,45
51.3,6.936,45
51.3,6.936,45
51.4,6.936,45
51.4,6.936,45
51.5,6.936,45
51.5,6.936,45
51.6,6.936,45
51.6,6.936,45
51.7,6.936,45
51.8,6.936,45
51.8,6.936,45
51.9,6.936,45
51.9,6.936,45
52,6.936,45
52,6.945,45
52.1,6.945,45
52.1,6.945,45
52.2,6.945,46
52.2,6.945,46
52.3,6.945,46
52.3,6.945,46
52.4,6.945,46
52.5,6.945,46
52.5,6.945,46
52.6,6.945,46
52.6,6.945,46
52.7,6.953,46
52.7,6.953,46
52.8,6.953,46
52.8,6.953,46
52.9,6.953,46
53,6.953,46
53,6.953,46
53.1,6.962,46
53.1,6.962,46
53.2,6.962,46
53.2,6.962,46
53.3,6.962,46
53.3,6.962,47
53.4,6.962,47
53.4,6.962,47
53.5,6.962,47
53.5,6.962,47
53.6,6.971,47
53.6,6.971,47
53.7,6.971,47
53.8,6.971,47
53.8,6.971,47
53.9,6.979,47
53.9,6.979,47
54,6.979,47
54,6.979,47
54.1,6.979,47
54.1,6.979,47
54.2,6.979,47
54.2,6.979,47
54.3,6.988,47
54.3,6.988,47
54.4,6.988,47
54.5,6.988,47
54.5,6.988,48
54.6,6.988,48
54.6,6.988,48
54.7,6.988,48
54.7,6.996,48
54.8,6.996,48
54.8,6.996,48
54.9,6.996,48
54.9,6.996,48
55,6.996,48
55,6.996,48
55.1,6.996,48
55.1,7.005,48
55.2,7.005,48
55.3,7.005,48
55.3,7.005,48
55.4,7.005,48
55.4,7.005,48
55.5,7.005,48
55.5,7.013,48
55.6,7.013,48
55.6,7.013,49
55.7,7.013,49
55.7,7.013,49
55.8,7.013,49
55.8,7.013,49
55.9,7.013,49
56,7.013,49
56,7.013,49
56.1,7.013,49
56.1,7.013,49
56.2,7.013,49
56.2,7.022,49
56.3,7.022,49
56.3,7.022,49
56.4,7.022,49
56.4,7.022,49
56.5,7.022,49
56.5,7.031,49
56.6,7.031,49
56.6,7.031,49
56.7,7.031,49
56.8,7.039,50
56.8,7.031,50
56.9,7.039,50
56.9,7.031,50
57,7.031,50
57,7.039,50
57.1,7.039,50
57.1,7.039,50
57.2,7.039,50
57.2,7.039,50
57.3,7.048,50
57.3,7.039,50
57.4,7.048,50
57.5,7.048,50
57.5,7.048,50
57.6,7.056,50
57.6,7.048,50
57.7,7.056,50
57.7,7.056,50
57.8,7.056,50
57.8,7.056,50
57.9,7.056,50
57.9,7.065,51
58,7.065,51
58,7.065,51
58.1,7.065,51
58.2,7.065,51
58.2,7.065,51
58.3,7.065,51
58.3,7.065,51
58.4,7.065,51
58.4,7.065,51
58.5,7.065,51
58.5,7.065,51
58.6,7.065,51
58.6,7.065,51
58.7,7.065,51
58.7,7.074,51
58.8,7.074,51
58.9,7.074,51
58.9,7.074,51
59,7.074,51
59,7.074,51
59.1,7.074,52
59.1,7.082,52
59.2,7.082,52
59.2,7.082,52
59.3,7.082,52
59.3,7.082,52
59.4,7.082,52
59.4,7.082,52
59.5,7.082,52
59.6,7.082,52
59.6,7.082,52
59.7,7.091,52
59.7,7.091,52
59.8,7.091,52
59.8,7.091,52
59.9,7.091,52
59.9,7.091,52
60,7.091,52
60,7.099,52
60.1,7.099,52
60.1,7.099,52
60.2,7.099,53
60.3,7.099,53
60.3,7.108,53
60.4,7.108,53
60.4,7.108,53
60.5,7.108,53
60.5,7.108,53
60.6,7.108,53
60.6,7.108,53
60.7,7.108,53
60.7,7.116,53
60.8,7.116,53
60.8,7.116,53
60.9,7.116,53
60.9,7.116,53
61,7.116,53
61.1,7.116,53
61.1,7.116,53
61.2,7.116,53
61.2,7.116,53
61.3,7.125,53
61.3,7.125,53
61.4,7.125,54
61.4,7.125,54
61.5,7.125,54
61.5,7.125,54
61.6,7.134,54
61.6,7.134,54
61.7,7.134,54
61.8,7.134,54
61.8,7.134,54
61.9,7.134,54
61.9,7.134,54
62,7.134,54
62,7.134,54
62.1,7.134,54
62.1,7.134,54
62.2,7.134,54
62.2,7.134,54
62.3,7.142,54
62.3,7.142,54
62.4,7.142,54
62.4,7.142,54
62.5,7.142,55
62.6,7.142,55
62.6,7.142,55
62.7,7.142,55
62.7,7.142,55
62.8,7.151,55
62.8,7.151,55
62.9,7.151,55
62.9,7.151,55
63,7.151,55
63,7.151,55
63.1,7.159,55
63.1,7.159,55
63.2,7.159,55
63.2,7.159,55
63.3,7.159,55
63.4,7.159,55
63.4,7.159,55
63.5,7.159,55
63.5,7.159,55
63.6,7.168,55
63.6,7.159,56
63.7,7.168,56
63.7,7.168,56
63.8,7.168,56
63.8,7.168,56
63.9,7.168,56
63.9,7.168,56
64,7.168,56
64.1,7.177,56
64.1,7.177,56
64.2,7.177,56
64.2,7.177,56
64.3,7.177,56
64.3,7.185,56
64.4,7.185,56
64.4,7.185,56
64.5,7.185,56
64.5,7.185,56
64.6,7.185,56
64.6,7.185,56
64.7,7.185,56
64.8,7.185,56
64.8,7.185,57
64.9,7.194,57
64.9,7.194,57
65,7.194,57
65,7.194,57
65.1,7.194,57
65.1,7.194,57
65.2,7.194,57
65.2,7.194,57
65.3,7.194,57
65.3,7.194,57
65.4,7.194,57
65.5,7.194,57
65.5,7.202,57
65.6,7.202,57
65.6,7.202,57
65.7,7.202,57
65.7,7.202,57
65.8,7.202,57
65.8,7.211,57
65.9,7.211,57
65.9,7.211,58
66,7.211,58
66,7.211,58
66.1,7.211,58
66.2,7.211,58
66.2,7.22,58
66.3,7.22,58
66.3,7.22,58
66.4,7.22,58
66.4,7.22,58
66.5,7.22,58
66.5,7.22,58
66.6,7.22,58
66.6,7.22,58
66.7,7.22,58
66.8,7.228,58
66.8,7.228,58
66.9,7.228,58
66.9,7.228,58
67,7.228,58
67,7.228,58
67.1,7.228,59
67.1,7.228,59
67.2,7.228,59
67.2,7.228,59
67.3,7.237,59
67.3,7.237,59
67.4,7.237,59
67.4,7.237,59
67.5,7.237,59
67.5,7.237,59
67.6,7.237,59
67.7,7.237,59
67.7,7.237,59
67.8,7.245,59
67.8,7.245,59
67.9,7.245,59
67.9,7.245,59
68,7.245,59
68,7.245,59
68.1,7.245,59
68.1,7.254,59
68.2,7.254,59
68.2,7.254,60
68.3,7.254,60
68.4,7.254,60
68.4,7.254,60
68.5,7.262,60
68.5,7.262,60
68.6,7.262,60
68.6,7.262,60
68.7,7.254,60
68.7,7.262,60
68.8,7.262,60
68.8,7.262,60
68.9,7.262,60
68.9,7.262,60
69,7.271,60
69.1,7.271,60
69.1,7.271,60
69.2,7.271,60
69.2,7.271,60
69.3,7.271,60
69.3,7.271,60
69.4,7.271,61
69.4,7.271,61
69.5,7.271,61
69.5,7.271,61
69.6,7.271,61
69.6,7.28,61
69.7,7.28,61
69.7,7.28,61
69.8,7.28,61
69.9,7.28,61
69.9,7.28,61
70,7.28,61
70,7.28,61
70.1,7.28,61
70.1,7.288,61
70.2,7.288,61
70.2,7.288,61
70.3,7.288,61
70.3,7.288,61
70.4,7.288,61
70.4,7.297,61
70.5,7.297,62
70.6,7.297,62
70.6,7.297,62
70.7,7.297,62
70.7,7.297,62
70.8,7.297,62
70.8,7.297,62
70.9,7.297,62
70.9,7.305,62
71,7.305,62
71,7.305,62
71.1,7.305,62
71.1,7.305,62
71.2,7.305,62
71.2,7.305,62
71.3,7.314,62
71.4,7.314,62
71.4,7.314,62
71.5,7.314,62
71.5,7.314,62
71.6,7.323,62
71.6,7.323,62
71.7,7.323,63
71.7,7.323,63
71.8,7.323,63
71.8,7.323,63
71.9,7.323,63
72,7.323,63
72,7.323,63
72.1,7.331,63
72.1,7.331,63
72.2,7.331,63
72.2,7.331,63
72.3,7.331,63
72.3,7.331,63
72.4,7.331,63
72.4,7.34,63
72.5,7.331,63
72.5,7.331,63
72.6,7.331,63
72.6,7.34,63
72.7,7.34,63
72.8,7.34,63
72.8,7.34,64
72.9,7.34,64
72.9,7.34,64
73,7.348,64
73,7.348,64
73.1,7.348,64
73.1,7.348,64
73.2,7.348,64
73.2,7.348,64
73.3,7.348,64
73.4,7.348,64
73.4,7.348,64
73.5,7.348,64
73.5,7.357,64
73.6,7.357,64
73.6,7.357,64
73.7,7.357,64
73.7,7.357,64
73.8,7.357,64
73.8,7.357,64
73.9,7.365,64
73.9,7.365,65
74,7.365,65
74,7.365,65
74.1,7.365,65
74.2,7.365,65
74.2,7.365,65
74.3,7.365,65
74.3,7.374,65
74.4,7.374,65
74.4,7.374,65
74.5,7.374,65
74.5,7.374,65
74.6,7.374,65
74.6,7.374,65
74.7,7.374,65
74.7,7.374,65
74.8,7.374,65
74.8,7.383,65
74.9,7.383,65
75,7.383,65
75,7.383,65
75.1,7.383,65
75.1,7.383,66
75.2,7.383,66
75.2,7.391,66
75.3,7.391,66
75.3,7.391,66
75.4,7.391,66
75.4,7.391,66
75.5,7.391,66
75.5,7.391,66
75.6,7.391,66
75.7,7.4,66
75.7,7.4,66
75.8,7.4,66
75.8,7.4,66
75.9,7.4,66
75.9,7.4,66
76,7.4,66
76,7.4,66
76.1,7.4,66
