Strain (%),Stress (MPa),Time (sec)
0.0411,0.5143,
0.0856,0.5238,
0.1267,0.5333,
0.1712,0.5429,
0.212,0.5524,
0.257,0.5619,
0.298,0.5714,
0.342,0.581,
0.384,0.6,1
0.425,0.6,1
0.469,0.619,1
0.514,0.619,1
0.555,0.6381,1
0.596,0.6476,1
0.64,0.6571,1
0.685,0.6667,1
0.726,0.6667,1
0.771,0.6762,1
0.812,0.6857,1
0.853,0.6952,1
0.897,0.7143,1
0.938,0.7238,1
0.983,0.7333,1
1.027,0.7429,1
1.068,0.7524,2
1.11,0.7524,2
1.154,0.7524,2
1.199,0.7619,2
1.24,0.7714,2
1.281,0.781,2
1.325,0.7905,2
1.37,0.8,2
1.411,0.8,2
1.452,0.8095,2
1.497,0.8286,2
1.541,0.8381,2
1.582,0.8476,2
1.623,0.8476,2
1.668,0.8571,2
1.712,0.8667,2
1.753,0.8762,3
1.795,0.8857,3
1.839,0.8952,3
1.884,0.9048,3
1.925,0.9143,3
1.969,0.9238,3
2.01,0.9238,3
2.05,0.9333,3
2.1,0.9429,3
2.14,0.9524,3
2.18,0.9619,3
2.22,0.9714,3
2.27,0.981,3
2.31,0.981,3
2.35,0.9905,3
2.4,1,3
2.44,1.0095,4
2.48,1.019,4
2.52,1.0286,4
2.57,1.0286,4
2.61,1.0381,4
2.65,1.0476,4
2.7,1.0571,4
2.74,1.0667,4
2.78,1.0667,4
2.82,1.0762,4
2.87,1.0857,4
2.91,1.0952,4
2.95,1.0952,4
3,1.1048,4
3.04,1.1143,4
3.08,1.1238,4
3.12,1.1333,5
3.17,1.1429,5
3.21,1.1429,5
3.25,1.1524,5
3.29,1.1619,5
3.34,1.1714,5
3.38,1.1714,5
3.42,1.181,5
3.47,1.1905,5
3.51,1.1905,5
3.55,1.2,5
3.6,1.2095,5
3.64,1.219,5
3.68,1.2286,5
3.72,1.2286,5
3.77,1.2381,5
3.81,1.2476,6
3.85,1.2571,6
3.89,1.2571,6
3.93,1.2667,6
3.98,1.2762,6
4.02,1.2762,6
4.07,1.2762,6
4.11,1.2857,6
4.15,1.2952,6
4.2,1.3048,6
4.24,1.3143,6
4.28,1.3143,6
4.32,1.3333,6
4.37,1.3333,6
4.41,1.3333,6
4.45,1.3429,6
4.49,1.3524,7
4.54,1.3619,7
4.58,1.3619,7
4.62,1.3714,7
4.66,1.3714,7
4.71,1.381,7
4.74,1.3905,7
4.79,1.3905,7
4.84,1.4,7
4.89,1.4095,7
4.92,1.419,7
4.96,1.419,7
5,1.4286,7
5.05,1.4286,7
5.09,1.4381,7
5.13,1.4381,7
5.18,1.4476,8
5.22,1.4571,8
5.26,1.4571,8
5.31,1.4667,8
5.35,1.4667,8
5.39,1.4762,8
5.43,1.4857,8
5.48,1.4952,8
5.52,1.4952,8
5.57,1.5048,8
5.61,1.5048,8
5.65,1.5143,8
5.69,1.5143,8
5.73,1.5238,8
5.78,1.5238,8
5.82,1.5333,8
5.86,1.5333,9
5.91,1.5429,9
5.95,1.5429,9
5.99,1.5524,9
6.03,1.5619,9
6.08,1.5619,9
6.12,1.5714,9
6.16,1.5714,9
6.21,1.581,9
6.25,1.581,9
6.29,1.5905,9
6.34,1.5905,9
6.38,1.6,9
6.42,1.6095,9
6.46,1.6095,9
6.51,1.619,9
6.55,1.619,10
6.59,1.619,10
6.63,1.6286,10
6.68,1.6286,10
6.72,1.6381,10
6.76,1.6476,10
6.8,1.6571,10
6.85,1.6571,10
6.89,1.6667,10
6.93,1.6667,10
6.98,1.6667,10
7.02,1.6762,10
7.06,1.6762,10
7.11,1.6857,10
7.15,1.6857,10
7.19,1.6952,10
7.23,1.6952,11
7.27,1.7048,11
7.32,1.7048,11
7.36,1.7143,11
7.4,1.7143,11
7.45,1.7143,11
7.49,1.7238,11
7.53,1.7333,11
7.58,1.7333,11
7.62,1.7429,11
7.66,1.7429,11
7.71,1.7524,11
7.75,1.7524,11
7.79,1.7524,11
7.83,1.7619,11
7.87,1.7619,11
7.92,1.7714,12
7.96,1.7714,12
8,1.7714,12
8.05,1.781,12
8.09,1.781,12
8.13,1.7905,12
8.17,1.7905,12
8.22,1.8095,12
8.26,1.8095,12
8.3,1.8095,12
8.35,1.8095,12
8.39,1.819,12
8.43,1.819,12
8.47,1.8286,12
8.52,1.8286,12
8.57,1.8381,12
8.61,1.8381,13
8.65,1.8476,13
8.69,1.8476,13
8.73,1.8476,13
8.77,1.8571,13
8.82,1.8571,13
8.86,1.8667,13
8.9,1.8667,13
8.95,1.8762,13
8.99,1.8762,13
9.03,1.8857,13
9.08,1.8857,13
9.12,1.8857,13
9.16,1.8857,13
9.2,1.8952,13
9.25,1.9048,13
9.29,1.9048,14
9.33,1.9143,14
9.37,1.9143,14
9.42,1.9143,14
9.46,1.9143,14
9.5,1.9238,14
9.54,1.9238,14
9.59,1.9238,14
9.63,1.9333,14
9.67,1.9333,14
9.72,1.9429,14
9.76,1.9524,14
9.8,1.9524,14
9.85,1.9524,14
9.89,1.9619,14
9.93,1.9619,14
9.97,1.9714,15
10.02,1.9714,15
10.06,1.981,15
10.1,1.981,15
10.14,1.981,15
10.19,1.981,15
10.23,1.9905,15
10.27,1.9905,15
10.32,2,15
10.36,2,15
10.4,2,15
10.44,2.01,15
10.49,2.019,15
10.53,2.019,15
10.57,2.019,15
10.61,2.029,15
10.66,2.029,16
10.7,2.038,16
10.74,2.038,16
10.78,2.038,16
10.83,2.048,16
10.87,2.048,16
10.91,2.048,16
10.96,2.057,16
11,2.057,16
11.04,2.057,16
11.09,2.057,16
11.13,2.067,16
11.17,2.067,16
11.21,2.076,16
11.26,2.076,16
11.3,2.076,16
11.34,2.086,17
11.39,2.086,17
11.43,2.086,17
11.47,2.095,17
11.51,2.095,17
11.56,2.095,17
11.6,2.105,17
11.64,2.105,17
11.68,2.105,17
11.73,2.105,17
11.77,2.105,17
11.82,2.114,17
11.86,2.114,17
11.9,2.124,17
11.94,2.124,17
11.98,2.133,17
12.03,2.133,18
12.07,2.133,18
12.11,2.133,18
12.15,2.143,18
12.2,2.143,18
12.24,2.152,18
12.28,2.152,18
12.33,2.152,18
12.37,2.152,18
12.41,2.162,18
12.46,2.162,18
12.5,2.171,18
12.54,2.171,18
12.58,2.171,18
12.63,2.171,18
12.67,2.181,18
12.71,2.181,19
12.76,2.181,19
12.8,2.19,19
12.84,2.19,19
12.88,2.19,19
12.93,2.19,19
12.97,2.2,19
13.01,2.2,19
13.05,2.2,19
13.1,2.21,19
13.14,2.21,19
13.18,2.219,19
13.23,2.219,19
13.27,2.219,19
13.31,2.219,19
13.36,2.219,19
13.4,2.229,20
13.44,2.229,20
13.48,2.229,20
13.53,2.238,20
13.57,2.238,20
13.61,2.238,20
13.65,2.248,20
13.7,2.248,20
13.74,2.248,20
13.78,2.248,20
13.83,2.257,20
13.87,2.257,20
13.91,2.257,20
13.95,2.257,20
14,2.257,20
14.04,2.267,20
14.08,2.267,21
14.12,2.276,21
14.17,2.276,21
14.21,2.276,21
14.25,2.286,21
14.29,2.286,21
14.34,2.286,21
14.38,2.286,21
14.42,2.286,21
14.47,2.295,21
14.51,2.295,21
14.55,2.305,21
14.6,2.305,21
14.64,2.305,21
14.68,2.305,21
14.73,2.305,21
14.77,2.314,22
14.81,2.314,22
14.85,2.314,22
14.9,2.314,22
14.94,2.314,22
14.98,2.324,22
15.02,2.324,22
15.07,2.333,22
15.11,2.333,22
15.15,2.333,22
15.2,2.333,22
15.24,2.343,22
15.28,2.343,22
15.32,2.343,22
15.37,2.343,22
15.41,2.343,22
15.45,2.352,23
15.49,2.352,23
15.54,2.362,23
15.58,2.362,23
15.62,2.362,23
15.66,2.362,23
15.71,2.371,23
15.75,2.371,23
15.79,2.371,23
15.84,2.371,23
15.88,2.371,23
15.92,2.371,23
15.96,2.371,23
16.01,2.381,23
16.05,2.381,23
16.09,2.39,23
16.14,2.39,24
16.18,2.39,24
16.22,2.39,24
16.27,2.39,24
16.31,2.39,24
16.35,2.4,24
16.39,2.4,24
16.44,2.41,24
16.48,2.41,24
16.52,2.41,24
16.57,2.41,24
16.61,2.419,24
16.65,2.419,24
16.7,2.419,24
16.74,2.419,24
16.78,2.429,24
16.82,2.429,25
16.87,2.429,25
16.91,2.429,25
16.95,2.429,25
16.99,2.438,25
17.04,2.438,25
17.08,2.438,25
17.12,2.438,25
17.16,2.438,25
17.21,2.448,25
17.25,2.448,25
17.29,2.448,25
17.34,2.448,25
17.38,2.457,25
17.42,2.457,25
17.46,2.467,25
17.51,2.457,26
17.55,2.467,26
17.59,2.467,26
17.63,2.467,26
17.68,2.467,26
17.72,2.476,26
17.76,2.476,26
17.8,2.476,26
17.85,2.476,26
17.89,2.476,26
17.93,2.476,26
17.98,2.486,26
18.02,2.486,26
18.07,2.486,26
18.11,2.486,26
18.15,2.495,26
18.19,2.495,27
18.24,2.495,27
18.28,2.495,27
18.32,2.495,27
18.36,2.505,27
18.41,2.505,27
18.45,2.505,27
18.49,2.505,27
18.53,2.505,27
18.58,2.514,27
18.62,2.514,27
18.66,2.514,27
18.71,2.514,27
18.75,2.524,27
18.79,2.524,27
18.83,2.524,27
18.88,2.524,28
18.92,2.533,28
18.96,2.533,28
19,2.533,28
19.05,2.533,28
19.09,2.533,28
19.13,2.533,28
19.18,2.543,28
19.22,2.543,28
19.26,2.543,28
19.3,2.552,28
19.35,2.552,28
19.39,2.562,28
19.44,2.552,28
19.48,2.552,28
19.52,2.562,28
19.57,2.562,29
19.6,2.562,29
19.65,2.562,29
19.69,2.562,29
19.73,2.571,29
19.77,2.571,29
19.82,2.571,29
19.86,2.571,29
19.9,2.571,29
19.95,2.571,29
19.99,2.581,29
20,2.581,29
20.1,2.581,29
20.1,2.581,29
20.2,2.581,29
20.2,2.59,29
20.2,2.59,30
20.3,2.59,30
20.3,2.59,30
20.4,2.59,30
20.4,2.6,30
20.5,2.6,30
20.5,2.6,30
20.5,2.6,30
20.6,2.6,30
20.6,2.6,30
20.7,2.61,30
20.7,2.61,30
20.8,2.61,30
20.8,2.61,30
20.8,2.61,30
20.9,2.619,30
20.9,2.619,31
21,2.619,31
21,2.619,31
21.1,2.629,31
21.1,2.629,31
21.1,2.629,31
21.2,2.629,31
21.2,2.629,31
21.3,2.638,31
21.3,2.638,31
21.4,2.638,31
21.4,2.638,31
21.4,2.638,31
21.5,2.638,31
21.5,2.648,31
21.6,2.648,31
21.6,2.648,32
21.7,2.648,32
21.7,2.648,32
21.7,2.648,32
21.8,2.657,32
21.8,2.657,32
21.9,2.657,32
21.9,2.657,32
22,2.657,32
22,2.667,32
22,2.657,32
22.1,2.667,32
22.1,2.667,32
22.2,2.667,32
22.2,2.667,32
22.3,2.667,32
22.3,2.676,33
22.3,2.676,33
22.4,2.676,33
22.4,2.686,33
22.5,2.676,33
22.5,2.686,33
22.6,2.686,33
22.6,2.686,33
22.6,2.686,33
22.7,2.686,33
22.7,2.686,33
22.8,2.686,33
22.8,2.686,33
22.9,2.695,33
22.9,2.695,33
22.9,2.695,33
23,2.705,34
23,2.705,34
23.1,2.705,34
23.1,2.705,34
23.2,2.705,34
23.2,2.705,34
23.2,2.714,34
23.3,2.714,34
23.3,2.714,34
23.4,2.714,34
23.4,2.714,34
23.5,2.714,34
23.5,2.714,34
23.5,2.714,34
23.6,2.724,34
23.6,2.724,34
23.7,2.724,35
23.7,2.724,35
23.8,2.733,35
23.8,2.733,35
23.8,2.733,35
23.9,2.733,35
23.9,2.733,35
24,2.733,35
24,2.733,35
24.1,2.733,35
24.1,2.733,35
24.1,2.743,35
24.2,2.743,35
24.2,2.743,35
24.3,2.743,35
24.3,2.743,35
24.4,2.752,36
24.4,2.752,36
24.4,2.752,36
24.5,2.752,36
24.5,2.752,36
24.6,2.752,36
24.6,2.762,36
24.7,2.762,36
24.7,2.762,36
24.7,2.762,36
24.8,2.762,36
24.8,2.762,36
24.9,2.762,36
24.9,2.771,36
25,2.762,36
25,2.771,36
25,2.771,37
25.1,2.771,37
25.1,2.771,37
25.2,2.771,37
25.2,2.771,37
25.3,2.771,37
25.3,2.771,37
25.3,2.781,37
25.4,2.781,37
25.4,2.781,37
25.5,2.79,37
25.5,2.79,37
25.6,2.79,37
25.6,2.79,37
25.6,2.79,37
25.7,2.79,37
25.7,2.8,38
25.8,2.8,38
25.8,2.8,38
25.9,2.8,38
25.9,2.8,38
25.9,2.8,38
26,2.8,38
26,2.8,38
26.1,2.81,38
26.1,2.8,38
26.1,2.8,38
26.2,2.81,38
26.2,2.81,38
26.3,2.81,38
26.3,2.81,38
26.4,2.81,38
26.4,2.81,39
26.5,2.819,39
26.5,2.819,39
26.5,2.819,39
26.6,2.819,39
26.6,2.819,39
26.7,2.819,39
26.7,2.819,39
26.8,2.819,39
26.8,2.829,39
26.8,2.829,39
26.9,2.829,39
26.9,2.829,39
27,2.829,39
27,2.829,39
27.1,2.829,39
27.1,2.838,40
27.1,2.829,40
27.2,2.838,40
27.2,2.838,40
27.3,2.838,40
27.3,2.838,40
27.4,2.838,40
27.4,2.838,40
27.4,2.848,40
27.5,2.848,40
27.5,2.848,40
27.6,2.848,40
27.6,2.848,40
27.7,2.848,40
27.7,2.857,40
27.7,2.857,40
27.8,2.848,41
27.8,2.857,41
27.9,2.857,41
27.9,2.857,41
27.9,2.857,41
28,2.857,41
28,2.857,41
28.1,2.857,41
28.1,2.857,41
28.2,2.867,41
28.2,2.867,41
28.2,2.876,41
28.3,2.876,41
28.3,2.867,41
28.4,2.876,41
28.4,2.876,41
28.5,2.876,42
28.5,2.876,42
28.6,2.876,42
28.6,2.876,42
28.6,2.876,42
28.7,2.876,42
28.7,2.876,42
28.8,2.876,42
28.8,2.886,42
28.8,2.886,42
28.9,2.886,42
28.9,2.886,42
29,2.886,42
29,2.895,42
29.1,2.886,42
29.1,2.895,42
29.2,2.895,43
29.2,2.895,43
29.2,2.895,43
29.3,2.905,43
29.3,2.895,43
29.4,2.905,43
29.4,2.905,43
29.4,2.905,43
29.5,2.905,43
29.5,2.905,43
29.6,2.905,43
29.6,2.905,43
29.7,2.905,43
29.7,2.905,43
29.8,2.905,43
29.8,2.905,43
29.8,2.914,44
29.9,2.914,44
29.9,2.914,44
30,2.914,44
30,2.914,44
30.1,2.914,44
30.1,2.914,44
30.1,2.914,44
30.2,2.914,44
30.2,2.914,44
30.3,2.924,44
30.3,2.924,44
30.3,2.924,44
30.4,2.924,44
30.4,2.924,44
30.5,2.924,44
30.5,2.933,45
30.6,2.933,45
30.6,2.933,45
30.6,2.933,45
30.7,2.933,45
30.7,2.933,45
30.8,2.943,45
30.8,2.943,45
30.9,2.943,45
30.9,2.943,45
30.9,2.943,45
31,2.943,45
31,2.943,45
31.1,2.933,45
31.1,2.943,45
31.2,2.943,45
31.2,2.952,46
31.2,2.952,46
31.3,2.952,46
31.3,2.943,46
31.4,2.952,46
31.4,2.952,46
31.5,2.952,46
31.5,2.952,46
31.5,2.952,46
31.6,2.952,46
31.6,2.952,46
31.7,2.952,46
31.7,2.962,46
31.8,2.962,46
31.8,2.962,46
31.8,2.962,46
31.9,2.962,47
31.9,2.962,47
32,2.962,47
32,2.962,47
32.1,2.962,47
32.1,2.962,47
32.1,2.962,47
32.2,2.962,47
32.2,2.962,47
32.3,2.962,47
32.3,2.962,47
32.4,2.971,47
32.4,2.971,47
32.4,2.971,47
32.5,2.971,47
32.5,2.971,47
32.6,2.971,48
32.6,2.971,48
32.7,2.971,48
32.7,2.971,48
32.7,2.981,48
32.8,2.981,48
32.8,2.971,48
32.9,2.981,48
32.9,2.981,48
33,2.981,48
33,2.981,48
33,2.981,48
33.1,2.99,48
33.1,2.99,48
33.2,2.99,48
33.2,2.99,48
33.3,2.99,49
33.3,2.99,49
33.3,2.99,49
33.4,2.99,49
33.4,2.99,49
33.5,2.99,49
33.5,3,49
33.6,3,49
33.6,3,49
33.6,2.99,49
33.7,2.99,49
33.7,3,49
33.8,3,49
33.8,3.01,49
33.9,3,49
33.9,3,49
33.9,3,50
34,3,50
34,3,50
34.1,3,50
34.1,3,50
34.2,3.01,50
34.2,3.01,50
34.2,3.01,50
34.3,3.01,50
34.3,3.01,50
34.4,3.01,50
34.4,3.01,50
34.5,3.01,50
34.5,3.019,50
34.5,3.01,50
34.6,3.01,50
34.6,3.019,51
34.7,3.019,51
34.7,3.019,51
34.8,3.019,51
34.8,3.019,51
34.8,3.019,51
34.9,3.019,51
34.9,3.019,51
35,3.029,51
35,3.029,51
35.1,3.029,51
35.1,3.029,51
35.1,3.029,51
35.2,3.029,51
35.2,3.029,51
35.3,3.029,51
35.3,3.029,52
35.4,3.029,52
35.4,3.029,52
35.4,3.038,52
35.5,3.038,52
35.5,3.038,52
35.6,3.038,52
35.6,3.038,52
35.7,3.038,52
35.7,3.038,52
35.7,3.038,52
35.8,3.038,52
35.8,3.038,52
35.9,3.038,52
35.9,3.038,52
36,3.048,52
36,3.038,53
36,3.038,53
36.1,3.038,53
36.1,3.038,53
36.2,3.048,53
36.2,3.048,53
36.3,3.048,53
36.3,3.048,53
36.3,3.048,53
36.4,3.048,53
36.4,3.048,53
36.5,3.048,53
36.5,3.048,53
36.6,3.048,53
36.6,3.048,53
36.6,3.048,53
36.7,3.057,54
36.7,3.057,54
36.8,3.048,54
36.8,3.057,54
36.9,3.057,54
36.9,3.057,54
36.9,3.057,54
37,3.057,54
37,3.057,54
37.1,3.057,54
37.1,3.057,54
37.2,3.057,54
37.2,3.057,54
37.2,3.057,54
37.3,3.067,54
37.3,3.057,54
37.4,3.067,55
37.4,3.067,55
37.5,3.067,55
37.5,3.067,55
37.5,3.067,55
37.6,3.067,55
37.6,3.067,55
37.7,3.067,55
37.7,3.067,55
37.8,3.067,55
37.8,3.076,55
37.8,3.076,55
37.9,3.076,55
37.9,3.076,55
38,3.076,55
38,3.076,55
38.1,3.067,56
38.1,3.076,56
38.1,3.076,56
38.2,3.076,56
38.2,3.076,56
38.3,3.076,56
38.3,3.076,56
38.4,3.076,56
38.4,3.086,56
38.4,3.086,56
38.5,3.086,56
38.5,3.086,56
38.6,3.086,56
38.6,3.086,56
38.7,3.086,56
38.7,3.086,56
38.7,3.086,57
38.8,3.086,57
38.8,3.086,57
38.9,3.086,57
38.9,3.095,57
39,3.095,57
39,3.095,57
39,3.095,57
39.1,3.095,57
39.1,3.095,57
39.2,3.095,57
39.2,3.095,57
39.3,3.095,57
39.3,3.095,57
39.3,3.095,57
39.4,3.095,57
39.4,3.095,58
39.5,3.095,58
39.5,3.095,58
39.6,3.095,58
39.6,3.095,58
39.6,3.095,58
39.7,3.095,58
39.7,3.095,58
39.8,3.095,58
39.8,3.105,58
39.9,3.095,58
39.9,3.105,58
39.9,3.105,58
40,3.105,58
40,3.105,58
40.1,3.105,58
40.1,3.105,59
40.2,3.105,59
40.2,3.105,59
40.2,3.105,59
40.3,3.105,59
40.3,3.105,59
40.4,3.105,59
40.4,3.105,59
40.5,3.105,59
40.5,3.114,59
40.5,3.114,59
40.6,3.114,59
40.6,3.114,59
40.7,3.114,59
40.7,3.114,59
40.8,3.114,59
40.8,3.114,60
40.8,3.114,60
40.9,3.114,60
40.9,3.114,60
41,3.114,60
41,3.114,60
41.1,3.114,60
41.1,3.114,60
41.1,3.114,60
41.2,3.124,60
41.2,3.124,60
41.3,3.124,60
41.3,3.124,60
41.4,3.124,60
41.4,3.124,60
41.4,3.124,60
41.5,3.124,61
41.5,3.124,61
41.6,3.124,61
41.6,3.124,61
41.7,3.124,61
41.7,3.124,61
41.7,3.124,61
41.8,3.124,61
41.8,3.124,61
41.9,3.124,61
41.9,3.124,61
41.9,3.124,61
42,3.133,61
42,3.133,61
42.1,3.133,61
42.1,3.133,61
42.2,3.133,62
42.2,3.133,62
42.2,3.133,62
42.3,3.133,62
42.3,3.133,62
42.4,3.133,62
42.4,3.133,62
42.5,3.133,62
42.5,3.133,62
42.5,3.133,62
42.6,3.133,62
42.6,3.133,62
42.7,3.133,62
42.7,3.133,62
42.8,3.143,62
42.8,3.133,62
42.8,3.133,63
42.9,3.133,63
42.9,3.133,63
43,3.143,63
43,3.143,63
43.1,3.143,63
43.1,3.133,63
43.1,3.133,63
43.2,3.133,63
43.2,3.133,63
43.3,3.143,63
43.3,3.143,63
43.4,3.152,63
43.4,3.143,63
43.4,3.143,63
43.5,3.143,63
43.5,3.152,64
43.6,3.152,64
43.6,3.152,64
43.7,3.152,64
43.7,3.143,64
43.7,3.143,64
43.8,3.143,64
43.8,3.143,64
43.9,3.152,64
43.9,3.152,64
44,3.152,64
44,3.152,64
44,3.152,64
44.1,3.152,64
44.1,3.152,64
44.2,3.152,64
44.2,3.152,65
44.3,3.152,65
44.3,3.152,65
44.3,3.152,65
44.4,3.152,65
44.4,3.152,65
44.5,3.152,65
44.5,3.152,65
44.6,3.152,65
44.6,3.162,65
44.6,3.162,65
44.7,3.162,65
44.7,3.162,65
44.8,3.162,65
44.8,3.162,65
44.9,3.162,65
44.9,3.162,66
44.9,3.162,66
45,3.162,66
45,3.162,66
45.1,3.162,66
45.1,3.162,66
45.2,3.162,66
45.2,3.162,66
45.2,3.162,66
45.3,3.162,66
45.3,3.162,66
45.4,3.162,66
45.4,3.171,66
45.5,3.171,66
45.5,3.171,66
45.5,3.171,66
45.6,3.171,67
45.6,3.171,67
45.7,3.171,67
45.7,3.171,67
45.8,3.171,67
45.8,3.171,67
45.8,3.171,67
45.9,3.181,67
45.9,3.171,67
46,3.171,67
46,3.171,67
46.1,3.171,67
46.1,3.171,67
46.1,3.181,67
46.2,3.181,67
46.2,3.181,67
46.3,3.181,68
46.3,3.181,68
46.4,3.181,68
46.4,3.181,68
46.4,3.181,68
46.5,3.181,68
46.5,3.171,68
46.6,3.181,68
46.6,3.181,68
46.7,3.181,68
46.7,3.181,68
46.7,3.181,68
46.8,3.181,68
46.8,3.181,68
46.9,3.181,68
46.9,3.181,68
47,3.19,69
47,3.19,69
47,3.19,69
47.1,3.19,69
47.1,3.19,69
47.2,3.19,69
47.2,3.19,69
47.3,3.19,69
47.3,3.19,69
47.3,3.19,69
47.4,3.19,69
47.4,3.19,69
47.5,3.19,69
47.5,3.19,69
47.6,3.19,69
47.6,3.19,69
47.6,3.19,70
47.7,3.19,70
47.7,3.19,70
47.8,3.19,70
47.8,3.2,70
47.9,3.2,70
47.9,3.2,70
47.9,3.2,70
48,3.19,70
48,3.19,70
48.1,3.2,70
48.1,3.2,70
48.2,3.2,70
48.2,3.2,70
48.2,3.2,70
48.3,3.2,70
48.3,3.2,71
48.4,3.2,71
48.4,3.2,71
48.5,3.2,71
48.5,3.2,71
48.6,3.2,71
48.6,3.2,71
48.6,3.2,71
48.7,3.2,71
48.7,3.2,71
48.8,3.2,71
48.8,3.21,71
48.8,3.21,71
48.9,3.2,71
48.9,3.2,71
49,3.21,71
49,3.21,72
49.1,3.21,72
49.1,3.21,72
49.1,3.21,72
49.2,3.21,72
49.2,3.21,72
49.3,3.21,72
49.3,3.21,72
49.4,3.21,72
49.4,3.21,72
49.4,3.219,72
49.5,3.21,72
49.5,3.21,72
49.6,3.21,72
49.6,3.21,72
49.7,3.219,72
49.7,3.219,73
49.7,3.219,73
49.8,3.219,73
49.8,3.219,73
49.9,3.219,73
49.9,3.219,73
50,3.219,73
50,3.219,73
50,3.219,73
50.1,3.219,73
50.1,3.219,73
50.2,3.219,73
50.2,3.219,73
50.3,3.219,73
50.3,3.219,73
50.3,3.219,73
50.4,3.229,74
50.4,3.229,74
50.5,3.238,74
50.5,3.229,74
50.6,3.219,74
50.6,3.219,74
50.6,3.219,74
50.7,3.229,74
50.7,3.229,74
50.8,3.238,74
50.8,3.238,74
50.9,3.229,74
50.9,3.229,74
50.9,3.229,74
51,3.229,74
51,3.229,74
51.1,3.229,75
51.1,3.229,75
51.2,3.229,75
51.2,3.229,75
51.2,3.238,75
51.3,3.238,75
51.3,3.238,75
51.4,3.229,75
51.4,3.229,75
51.5,3.238,75
51.5,3.238,75
51.5,3.238,75
51.6,3.238,75
51.6,3.238,75
51.7,3.238,75
51.7,3.238,75
51.8,3.238,76
51.8,3.238,76
51.8,3.238,76
51.9,3.238,76
51.9,3.238,76
52,3.248,76
52,3.248,76
52.1,3.248,76
52.1,3.248,76
52.1,3.248,76
52.2,3.248,76
52.2,3.248,76
52.3,3.248,76
52.3,3.248,76
52.4,3.248,76
52.4,3.248,76
52.4,3.248,77
52.5,3.248,77
52.5,3.248,77
52.6,3.248,77
52.6,3.248,77
52.7,3.248,77
52.7,3.248,77
52.7,3.248,77
52.8,3.248,77
52.8,3.257,77
52.9,3.248,77
52.9,3.248,77
53,3.248,77
53,3.248,77
53,3.248,77
53.1,3.248,77
53.1,3.257,78
53.2,3.257,78
53.2,3.257,78
53.3,3.257,78
53.3,3.257,78
53.3,3.257,78
53.4,3.257,78
53.4,3.257,78
53.5,3.257,78
53.5,3.257,78
53.6,3.257,78
53.6,3.257,78
53.6,3.257,78
53.7,3.257,78
53.7,3.267,78
53.8,3.257,78
53.8,3.257,79
53.8,3.257,79
53.9,3.257,79
53.9,3.267,79
54,3.267,79
54,3.267,79
54.1,3.267,79
54.1,3.267,79
54.2,3.267,79
54.2,3.267,79
54.2,3.267,79
54.3,3.267,79
54.3,3.267,79
54.4,3.267,79
54.4,3.267,79
54.4,3.267,79
54.5,3.267,80
54.5,3.267,80
54.6,3.267,80
54.6,3.267,80
54.7,3.267,80
54.7,3.267,80
54.8,3.267,80
54.8,3.267,80
54.8,3.267,80
54.9,3.267,80
54.9,3.267,80
55,3.267,80
55,3.276,80
55.1,3.276,80
55.1,3.276,80
55.1,3.276,80
55.2,3.276,81
55.2,3.276,81
55.3,3.276,81
55.3,3.276,81
55.3,3.276,81
55.4,3.276,81
55.4,3.276,81
55.5,3.276,81
55.5,3.276,81
55.6,3.276,81
55.6,3.276,81
55.6,3.276,81
55.7,3.276,81
55.7,3.276,81
55.8,3.276,81
55.8,3.276,81
55.9,3.276,82
55.9,3.276,82
55.9,3.286,82
56,3.276,82
56,3.276,82
56.1,3.286,82
56.1,3.286,82
56.2,3.276,82
56.2,3.286,82
56.3,3.286,82
56.3,3.286,82
56.3,3.286,82
56.4,3.286,82
56.4,3.286,82
56.5,3.286,82
56.5,3.286,82
56.6,3.286,83
56.6,3.286,83
56.6,3.286,83
56.7,3.286,83
56.7,3.286,83
56.8,3.286,83
56.8,3.286,83
56.8,3.286,83
56.9,3.286,83
56.9,3.286,83
57,3.295,83
57,3.286,83
57.1,3.286,83
57.1,3.295,83
57.1,3.295,83
57.2,3.295,83
57.2,3.286,84
57.3,3.286,84
57.3,3.286,84
57.4,3.286,84
57.4,3.286,84
57.4,3.286,84
57.5,3.286,84
57.5,3.286,84
57.6,3.286,84
57.6,3.286,84
57.7,3.295,84
57.7,3.295,84
57.7,3.286,84
57.8,3.286,84
57.8,3.286,84
57.9,3.295,84
57.9,3.295,85
58,3.295,85
58,3.286,85
58,3.286,85
58.1,3.295,85
58.1,3.295,85
58.2,3.295,85
58.2,3.295,85
58.3,3.295,85
58.3,3.295,85
58.3,3.295,85
58.4,3.295,85
58.4,3.295,85
58.5,3.295,85
58.5,3.295,85
58.6,3.295,85
58.6,3.295,86
58.6,3.295,86
58.7,3.295,86
58.7,3.295,86
58.8,3.295,86
58.8,3.305,86
58.9,3.305,86
58.9,3.295,86
58.9,3.295,86
59,3.305,86
59,3.305,86
59.1,3.305,86
59.1,3.305,86
59.2,3.305,86
59.2,3.305,86
59.2,3.305,86
59.3,3.305,87
59.3,3.305,87
59.4,3.305,87
59.4,3.305,87
59.5,3.305,87
59.5,3.305,87
59.5,3.305,87
59.6,3.305,87
59.6,3.305,87
59.7,3.305,87
59.7,3.305,87
59.8,3.305,87
59.8,3.305,87
59.8,3.305,87
59.9,3.305,87
