Strain (%),Stress (MPa),Time (sec)
0.0485,0.551,
0.1092,0.6245,
0.1638,0.6796,
0.225,0.7347,
0.285,0.8082,
0.334,0.8449,
0.4,0.9184,
0.449,0.9551,
0.51,1.0102,
0.564,1.0653,
0.625,1.102,
0.674,1.1388,1
0.74,1.1939,1
0.789,1.249,1
0.85,1.3041,1
0.91,1.3408,1
0.959,1.3959,1
1.025,1.451,1
1.074,1.4878,1
1.135,1.5429,1
1.189,1.5796,1
1.25,1.6347,1
1.299,1.6898,1
1.365,1.7449,1
1.414,1.7816,1
1.481,1.8184,1
1.535,1.8735,1
1.59,1.9102,1
1.65,1.9653,1
1.699,2.002,1
1.76,2.039,1
1.814,2.076,1
1.875,2.131,2
1.924,2.167,2
1.99,2.204,2
2.04,2.241,2
2.11,2.296,2
2.15,2.333,2
2.21,2.388,2
2.28,2.425,2
2.32,2.461,2
2.39,2.498,2
2.44,2.535,2
2.51,2.571,2
2.55,2.608,2
2.62,2.645,2
2.66,2.682,2
2.73,2.718,2
2.79,2.755,2
2.84,2.792,2
2.9,2.847,2
2.95,2.865,2
3.02,2.902,2
3.06,2.939,2
3.13,2.976,3
3.17,2.994,3
3.24,3.031,3
3.29,3.067,3
3.36,3.104,3
3.4,3.141,3
3.46,3.178,3
3.53,3.214,3
3.57,3.233,3
3.64,3.269,3
3.69,3.288,3
3.76,3.325,3
3.8,3.343,3
3.87,3.38,3
3.92,3.416,3
3.98,3.453,3
4.04,3.49,3
4.09,3.508,3
4.16,3.545,3
4.21,3.563,3
4.27,3.6,3
4.31,3.618,4
4.38,3.655,4
4.43,3.672,4
4.49,3.71,4
4.55,3.729,4
4.6,3.765,4
4.67,3.784,4
4.71,3.802,4
4.78,3.839,4
4.82,3.857,4
4.89,3.876,4
4.94,3.912,4
5,3.931,4
5.07,3.949,4
5.12,3.986,4
5.18,4.004,4
5.22,4.022,4
5.29,4.041,4
5.34,4.059,4
5.41,4.096,4
5.46,4.114,4
5.52,4.133,5
5.57,4.169,5
5.63,4.188,5
5.68,4.206,5
5.75,4.225,5
5.79,4.243,5
5.86,4.261,5
5.9,4.28,5
5.97,4.298,5
6.03,4.335,5
6.08,4.335,5
6.14,4.371,5
6.2,4.371,5
6.26,4.408,5
6.3,4.427,5
6.37,4.445,5
6.42,4.463,5
6.49,4.482,5
6.54,4.5,5
6.6,4.518,5
6.66,4.537,5
6.71,4.537,5
6.77,4.555,6
6.83,4.592,6
6.86,4.592,6
6.94,4.629,6
6.99,4.629,6
7.05,4.647,6
7.11,4.665,6
7.17,4.684,6
7.21,4.702,6
7.28,4.72,6
7.33,4.739,6
7.4,4.757,6
7.44,4.757,6
7.51,4.776,6
7.55,4.794,6
7.62,4.812,6
7.68,4.831,6
7.74,4.849,6
7.8,4.849,6
7.85,4.867,6
7.91,4.886,6
7.96,4.886,7
8.02,4.904,7
8.08,4.922,7
8.13,4.922,7
8.19,4.941,7
8.24,4.959,7
8.31,4.978,7
8.36,4.978,7
8.42,4.996,7
8.46,5.014,7
8.53,5.014,7
8.58,5.033,7
8.65,5.051,7
8.7,5.069,7
8.76,5.069,7
8.81,5.088,7
8.87,5.106,7
8.93,5.106,7
8.99,5.125,7
9.05,5.125,7
9.1,5.143,7
9.16,5.161,8
9.21,5.161,8
9.27,5.18,8
9.32,5.198,8
9.39,5.216,8
9.44,5.216,8
9.5,5.235,8
9.56,5.235,8
9.61,5.253,8
9.67,5.253,8
9.72,5.271,8
9.78,5.271,8
9.83,5.29,8
9.9,5.308,8
9.95,5.308,8
10.01,5.327,8
10.06,5.327,8
10.12,5.345,8
10.18,5.363,8
10.24,5.363,8
10.3,5.382,8
10.35,5.382,8
10.41,5.4,9
10.46,5.4,9
10.52,5.418,9
10.58,5.418,9
10.64,5.418,9
10.69,5.437,9
10.75,5.437,9
10.8,5.455,9
10.86,5.455,9
10.91,5.474,9
10.98,5.474,9
11.04,5.492,9
11.09,5.51,9
11.15,5.51,9
11.2,5.51,9
11.26,5.529,9
11.31,5.529,9
11.38,5.547,9
11.43,5.547,9
11.49,5.547,9
11.55,5.565,9
11.6,5.565,10
11.66,5.584,10
11.71,5.584,10
11.78,5.602,10
11.83,5.602,10
11.89,5.602,10
11.94,5.62,10
12,5.62,10
12.05,5.639,10
12.12,5.657,10
12.17,5.657,10
12.23,5.657,10
12.28,5.676,10
12.34,5.676,10
12.4,5.676,10
12.45,5.676,10
12.52,5.694,10
12.56,5.694,10
12.63,5.712,10
12.68,5.712,10
12.74,5.731,10
12.8,5.731,11
12.85,5.749,11
12.91,5.749,11
12.97,5.767,11
13.02,5.767,11
13.08,5.767,11
13.13,5.786,11
13.2,5.804,11
13.25,5.804,11
13.31,5.804,11
13.36,5.822,11
13.43,5.822,11
13.47,5.822,11
13.54,5.841,11
13.59,5.841,11
13.65,5.841,11
13.7,5.859,11
13.76,5.859,11
13.81,5.878,11
13.88,5.878,11
13.94,5.878,11
13.99,5.896,11
14.05,5.896,12
14.1,5.914,12
14.17,5.914,12
14.22,5.914,12
14.27,5.933,12
14.34,5.933,12
14.39,5.933,12
14.45,5.933,12
14.5,5.933,12
14.56,5.951,12
14.61,5.951,12
14.68,5.951,12
14.73,5.969,12
14.79,5.969,12
14.84,5.969,12
14.9,5.969,12
14.95,5.969,12
15.02,5.988,12
15.08,5.988,12
15.13,5.988,12
15.19,5.988,12
15.24,6.006,13
15.3,6.006,13
15.35,6.025,13
15.41,6.025,13
15.47,6.025,13
15.53,6.025,13
15.58,6.025,13
15.64,6.043,13
15.69,6.043,13
15.76,6.061,13
15.81,6.061,13
15.87,6.061,13
15.92,6.061,13
15.98,6.08,13
16.03,6.08,13
16.1,6.08,13
16.16,6.08,13
16.21,6.08,13
16.27,6.08,13
16.32,6.08,13
16.38,6.098,13
16.43,6.098,14
16.5,6.098,14
16.56,6.116,14
16.61,6.116,14
16.67,6.116,14
16.72,6.116,14
16.78,6.116,14
16.83,6.135,14
16.9,6.135,14
16.94,6.135,14
17.01,6.135,14
17.06,6.135,14
17.12,6.153,14
17.17,6.153,14
17.22,6.153,14
17.29,6.153,14
17.34,6.153,14
17.41,6.171,14
17.46,6.171,14
17.52,6.171,14
17.57,6.171,14
17.63,6.19,14
17.68,6.19,15
17.75,6.19,15
17.81,6.19,15
17.86,6.19,15
17.92,6.208,15
17.97,6.208,15
18.03,6.208,15
18.08,6.208,15
18.15,6.227,15
18.2,6.227,15
18.26,6.227,15
18.31,6.245,15
18.37,6.245,15
18.42,6.245,15
18.49,6.245,15
18.54,6.245,15
18.59,6.245,15
18.66,6.263,15
18.71,6.263,15
18.77,6.263,15
18.82,6.263,15
18.88,6.263,16
18.93,6.263,16
19,6.282,16
19.06,6.282,16
19.11,6.282,16
19.17,6.282,16
19.22,6.282,16
19.28,6.282,16
19.33,6.282,16
19.4,6.3,16
19.45,6.3,16
19.51,6.3,16
19.56,6.3,16
19.62,6.3,16
19.67,6.3,16
19.74,6.3,16
19.79,6.318,16
19.85,6.318,16
19.9,6.318,16
19.96,6.318,16
20,6.318,16
20.1,6.318,17
20.1,6.337,17
20.2,6.337,17
20.2,6.337,17
20.3,6.337,17
20.4,6.337,17
20.4,6.337,17
20.5,6.355,17
20.5,6.355,17
20.6,6.355,17
20.6,6.355,17
20.7,6.374,17
20.8,6.374,17
20.8,6.374,17
20.9,6.374,17
20.9,6.374,17
21,6.374,17
21,6.374,17
21.1,6.392,17
21.2,6.392,17
21.2,6.392,17
21.3,6.392,17
21.3,6.392,18
21.4,6.392,18
21.4,6.392,18
21.5,6.392,18
21.6,6.41,18
21.6,6.41,18
21.7,6.41,18
21.7,6.41,18
21.8,6.41,18
21.8,6.429,18
21.9,6.429,18
22,6.429,18
22,6.429,18
22.1,6.429,18
22.1,6.429,18
22.2,6.429,18
22.2,6.429,18
22.3,6.447,18
22.3,6.447,18
22.4,6.447,18
22.5,6.447,18
22.5,6.447,19
22.6,6.447,19
22.6,6.447,19
22.7,6.447,19
22.7,6.447,19
22.8,6.465,19
22.9,6.465,19
22.9,6.465,19
23,6.465,19
23,6.465,19
23.1,6.465,19
23.1,6.484,19
23.2,6.465,19
23.3,6.484,19
23.3,6.484,19
23.4,6.484,19
23.4,6.484,19
23.5,6.484,19
23.5,6.484,19
23.6,6.502,19
23.7,6.502,19
23.7,6.502,20
23.8,6.502,20
23.8,6.502,20
23.9,6.502,20
23.9,6.502,20
24,6.502,20
24.1,6.502,20
24.1,6.52,20
24.2,6.52,20
24.2,6.52,20
24.3,6.52,20
24.3,6.52,20
24.4,6.52,20
24.5,6.52,20
24.5,6.52,20
24.6,6.52,20
24.6,6.52,20
24.7,6.539,20
24.7,6.539,20
24.8,6.539,20
24.9,6.539,20
24.9,6.539,20
25,6.539,21
25,6.539,21
25.1,6.539,21
25.1,6.539,21
25.2,6.539,21
25.3,6.539,21
25.3,6.539,21
25.4,6.557,21
25.4,6.557,21
25.5,6.557,21
25.5,6.557,21
25.6,6.557,21
25.7,6.557,21
25.7,6.557,21
25.8,6.576,21
25.8,6.576,21
25.9,6.576,21
25.9,6.576,21
26,6.576,21
26,6.576,21
26.1,6.576,21
26.2,6.576,22
26.2,6.576,22
26.3,6.594,22
26.3,6.594,22
26.4,6.594,22
26.4,6.594,22
26.5,6.594,22
26.6,6.594,22
26.6,6.594,22
26.7,6.594,22
26.7,6.594,22
26.8,6.594,22
26.8,6.594,22
26.9,6.612,22
27,6.612,22
27,6.612,22
27.1,6.612,22
27.1,6.612,22
27.2,6.612,22
27.2,6.612,22
27.3,6.612,22
27.4,6.631,23
27.4,6.612,23
27.5,6.631,23
27.5,6.631,23
27.6,6.631,23
27.6,6.631,23
27.7,6.631,23
27.8,6.631,23
27.8,6.631,23
27.9,6.631,23
27.9,6.649,23
28,6.649,23
28,6.649,23
28.1,6.649,23
28.2,6.649,23
28.2,6.649,23
28.3,6.649,23
28.3,6.649,23
28.4,6.649,23
28.4,6.649,23
28.5,6.649,23
28.6,6.667,23
28.6,6.667,24
28.7,6.667,24
28.7,6.667,24
28.8,6.667,24
28.8,6.667,24
28.9,6.667,24
29,6.667,24
29,6.667,24
29.1,6.686,24
29.1,6.686,24
29.2,6.686,24
29.2,6.686,24
29.3,6.686,24
29.3,6.686,24
29.4,6.686,24
29.5,6.686,24
29.5,6.686,24
29.6,6.686,24
29.6,6.686,24
29.7,6.686,24
29.8,6.704,24
29.8,6.704,25
29.9,6.704,25
29.9,6.704,25
30,6.704,25
30,6.704,25
30.1,6.704,25
30.2,6.704,25
30.2,6.704,25
30.3,6.704,25
30.3,6.704,25
30.4,6.704,25
30.4,6.704,25
30.5,6.704,25
30.5,6.723,25
30.6,6.723,25
30.7,6.723,25
30.7,6.723,25
30.8,6.723,25
30.8,6.723,25
30.9,6.723,25
30.9,6.723,25
31,6.723,26
31.1,6.723,26
31.1,6.723,26
31.2,6.723,26
31.2,6.723,26
31.3,6.741,26
31.3,6.741,26
31.4,6.741,26
31.5,6.741,26
31.5,6.741,26
31.6,6.741,26
31.6,6.741,26
31.7,6.741,26
31.7,6.741,26
31.8,6.741,26
31.9,6.741,26
31.9,6.741,26
32,6.741,26
32,6.741,26
32.1,6.741,26
32.1,6.741,26
32.2,6.759,26
32.3,6.759,27
32.3,6.759,27
32.4,6.759,27
32.4,6.759,27
32.5,6.759,27
32.5,6.759,27
32.6,6.759,27
32.7,6.778,27
32.7,6.759,27
32.8,6.759,27
32.8,6.778,27
32.9,6.778,27
32.9,6.778,27
33,6.778,27
33.1,6.778,27
33.1,6.778,27
33.2,6.778,27
33.2,6.778,27
33.3,6.778,27
33.3,6.778,27
33.4,6.778,27
33.4,6.778,28
33.5,6.778,28
33.6,6.778,28
33.6,6.796,28
33.7,6.796,28
33.7,6.796,28
33.8,6.796,28
33.8,6.796,28
33.9,6.796,28
34,6.796,28
34,6.796,28
34.1,6.796,28
34.1,6.796,28
34.2,6.796,28
34.2,6.796,28
34.3,6.796,28
34.4,6.796,28
34.4,6.796,28
34.5,6.796,28
34.5,6.796,28
34.6,6.796,28
34.6,6.814,29
34.7,6.814,29
34.8,6.814,29
34.8,6.814,29
34.9,6.814,29
34.9,6.814,29
35,6.814,29
35,6.814,29
35.1,6.814,29
35.2,6.814,29
35.2,6.814,29
35.3,6.814,29
35.3,6.814,29
35.4,6.814,29
35.4,6.833,29
35.5,6.833,29
35.6,6.814,29
35.6,6.833,29
35.7,6.833,29
35.7,6.833,29
35.8,6.833,29
35.8,6.833,29
35.9,6.833,30
35.9,6.833,30
36,6.833,30
36.1,6.833,30
36.1,6.851,30
36.2,6.851,30
36.2,6.851,30
36.3,6.851,30
36.3,6.851,30
36.4,6.851,30
36.5,6.851,30
36.5,6.851,30
36.6,6.851,30
36.6,6.851,30
36.7,6.851,30
36.7,6.851,30
36.8,6.851,30
36.9,6.851,30
36.9,6.851,30
37,6.851,30
37,6.851,30
37.1,6.851,31
37.1,6.851,31
37.2,6.851,31
37.3,6.869,31
37.3,6.869,31
37.4,6.869,31
37.4,6.869,31
37.5,6.869,31
37.5,6.869,31
37.6,6.869,31
37.7,6.869,31
37.7,6.869,31
37.8,6.888,31
37.8,6.888,31
37.9,6.888,31
37.9,6.888,31
38,6.888,31
38.1,6.888,31
38.1,6.888,31
38.2,6.888,31
38.2,6.888,31
38.3,6.888,32
38.3,6.888,32
38.4,6.888,32
38.4,6.906,32
38.5,6.906,32
38.6,6.906,32
38.6,6.906,32
38.7,6.906,32
38.7,6.906,32
38.8,6.906,32
38.8,6.925,32
38.9,6.925,32
39,6.925,32
39,6.925,32
39.1,6.925,32
39.1,6.925,32
39.2,6.925,32
39.2,6.925,32
39.3,6.925,32
39.4,6.925,32
39.4,6.943,32
39.5,6.943,32
39.5,6.925,33
39.6,6.943,33
39.6,6.943,33
39.7,6.943,33
39.8,6.943,33
39.8,6.943,33
39.9,6.943,33
39.9,6.943,33
40,6.943,33
40,6.943,33
40.1,6.943,33
40.2,6.943,33
40.2,6.943,33
40.3,6.961,33
40.3,6.961,33
40.4,6.961,33
40.4,6.961,33
40.5,6.961,33
40.6,6.961,33
40.6,6.961,33
40.7,6.961,33
40.7,6.961,34
40.8,6.961,34
40.8,6.961,34
40.9,6.98,34
41,6.98,34
41,6.961,34
41.1,6.961,34
41.1,6.961,34
41.2,6.98,34
41.2,6.98,34
41.3,6.98,34
41.4,6.98,34
41.4,6.98,34
41.5,6.98,34
41.5,6.98,34
41.6,6.98,34
41.6,6.98,34
41.7,6.98,34
41.7,6.98,34
41.8,6.98,34
41.9,6.98,34
41.9,6.98,35
42,6.98,35
42,6.98,35
42.1,6.98,35
42.1,6.998,35
42.2,6.998,35
42.3,6.998,35
42.3,6.998,35
42.4,6.998,35
42.4,6.998,35
42.5,6.998,35
42.5,6.98,35
42.6,6.998,35
42.7,6.998,35
42.7,6.998,35
42.8,6.998,35
42.8,6.998,35
42.9,6.998,35
42.9,6.998,35
43,6.998,35
43.1,6.998,35
43.1,7.016,35
43.2,6.998,36
43.2,7.016,36
43.3,6.998,36
43.3,7.016,36
43.4,6.998,36
43.5,7.016,36
43.5,7.016,36
43.6,7.016,36
43.6,7.016,36
43.7,7.016,36
43.7,7.016,36
43.8,7.016,36
43.9,7.016,36
43.9,7.016,36
44,7.035,36
44,7.016,36
44.1,7.035,36
44.1,7.016,36
44.2,7.016,36
44.2,7.016,36
44.3,7.016,36
44.4,7.035,37
44.4,7.035,37
44.5,7.035,37
44.5,7.035,37
44.6,7.035,37
44.6,7.035,37
44.7,7.035,37
44.8,7.035,37
44.8,7.053,37
44.9,7.053,37
44.9,7.053,37
45,7.053,37
45.1,7.053,37
45.1,7.053,37
45.2,7.053,37
45.2,7.053,37
45.3,7.053,37
45.3,7.053,37
45.4,7.053,37
45.5,7.053,37
45.5,7.053,37
45.6,7.053,38
45.6,7.053,38
45.7,7.053,38
45.7,7.071,38
45.8,7.071,38
45.8,7.071,38
45.9,7.071,38
46,7.071,38
46,7.071,38
46.1,7.071,38
46.1,7.071,38
46.2,7.071,38
46.2,7.071,38
46.3,7.071,38
46.4,7.071,38
46.4,7.071,38
46.5,7.071,38
46.5,7.071,38
46.6,7.071,38
46.6,7.09,38
46.7,7.09,38
46.8,7.09,38
46.8,7.09,39
46.9,7.09,39
46.9,7.09,39
47,7.09,39
47,7.09,39
47.1,7.09,39
47.1,7.09,39
47.2,7.09,39
47.3,7.09,39
47.3,7.09,39
47.4,7.09,39
47.4,7.09,39
47.5,7.09,39
47.6,7.09,39
47.6,7.09,39
47.7,7.09,39
47.7,7.09,39
47.8,7.09,39
47.8,7.108,39
47.9,7.108,39
48,7.108,39
48,7.108,40
48.1,7.108,40
48.1,7.108,40
48.2,7.108,40
48.2,7.108,40
48.3,7.108,40
48.4,7.108,40
48.4,7.108,40
48.5,7.108,40
48.5,7.108,40
48.6,7.108,40
48.6,7.108,40
48.7,7.108,40
48.7,7.108,40
48.8,7.127,40
48.9,7.108,40
48.9,7.127,40
49,7.127,40
49,7.127,40
49.1,7.127,40
49.1,7.127,40
49.2,7.127,41
49.3,7.127,41
49.3,7.127,41
49.4,7.127,41
49.4,7.127,41
49.5,7.127,41
49.6,7.127,41
49.6,7.127,41
49.7,7.127,41
49.7,7.127,41
49.8,7.127,41
49.8,7.127,41
49.9,7.145,41
49.9,7.127,41
50,7.145,41
50.1,7.145,41
50.1,7.145,41
50.2,7.145,41
50.2,7.145,41
50.3,7.145,41
50.4,7.145,41
50.4,7.145,41
50.5,7.145,42
50.5,7.145,42
50.6,7.145,42
50.6,7.145,42
50.7,7.145,42
50.7,7.145,42
50.8,7.163,42
50.8,7.163,42
50.9,7.163,42
51,7.163,42
51,7.163,42
51.1,7.163,42
51.1,7.163,42
51.2,7.163,42
51.3,7.163,42
51.3,7.163,42
51.4,7.163,42
51.4,7.163,42
51.5,7.163,42
51.5,7.163,42
51.6,7.182,42
51.7,7.182,43
51.7,7.182,43
51.8,7.182,43
51.8,7.163,43
51.9,7.182,43
51.9,7.182,43
52,7.182,43
52.1,7.182,43
52.1,7.163,43
52.2,7.182,43
52.2,7.182,43
52.3,7.182,43
52.3,7.182,43
52.4,7.182,43
52.5,7.182,43
52.5,7.182,43
52.6,7.182,43
52.6,7.182,43
52.7,7.182,43
52.7,7.182,43
52.8,7.182,43
52.9,7.182,44
52.9,7.2,44
53,7.2,44
53,7.2,44
53.1,7.2,44
53.1,7.2,44
53.2,7.2,44
53.2,7.2,44
53.3,7.2,44
53.3,7.2,44
53.4,7.2,44
53.5,7.2,44
53.5,7.2,44
53.6,7.2,44
53.6,7.2,44
53.7,7.2,44
53.8,7.218,44
53.8,7.218,44
53.9,7.218,44
53.9,7.218,44
54,7.2,44
54,7.218,44
54.1,7.218,45
54.2,7.218,45
54.2,7.218,45
54.3,7.218,45
54.3,7.218,45
54.4,7.218,45
54.4,7.218,45
54.5,7.218,45
54.6,7.237,45
54.6,7.237,45
54.7,7.237,45
54.7,7.218,45
54.8,7.237,45
54.8,7.237,45
54.9,7.237,45
55,7.237,45
55,7.237,45
55.1,7.237,45
55.1,7.237,45
55.2,7.237,45
55.2,7.237,45
55.3,7.237,46
55.4,7.237,46
55.4,7.237,46
55.5,7.255,46
55.5,7.255,46
55.6,7.255,46
55.6,7.255,46
55.7,7.255,46
55.7,7.255,46
55.8,7.255,46
55.9,7.255,46
55.9,7.255,46
56,7.255,46
56,7.255,46
56.1,7.255,46
56.1,7.255,46
56.2,7.255,46
56.3,7.274,46
56.3,7.274,46
56.4,7.274,46
56.4,7.274,46
56.5,7.274,47
56.5,7.274,47
56.6,7.274,47
56.7,7.274,47
56.7,7.274,47
56.8,7.274,47
56.8,7.274,47
56.9,7.274,47
56.9,7.274,47
57,7.274,47
57.1,7.274,47
57.1,7.274,47
57.2,7.274,47
57.2,7.274,47
57.3,7.274,47
57.3,7.274,47
57.4,7.274,47
57.5,7.274,47
57.5,7.292,47
57.6,7.292,47
57.6,7.292,47
57.7,7.292,47
57.7,7.292,48
57.8,7.292,48
57.9,7.292,48
57.9,7.292,48
58,7.292,48
58,7.292,48
58.1,7.292,48
58.1,7.292,48
58.2,7.292,48
58.2,7.292,48
58.3,7.292,48
58.4,7.292,48
58.4,7.31,48
58.5,7.31,48
58.5,7.31,48
58.6,7.31,48
58.6,7.292,48
58.7,7.292,48
58.8,7.292,48
58.8,7.31,48
58.9,7.31,48
58.9,7.31,49
59,7.31,49
59,7.31,49
59.1,7.31,49
59.2,7.31,49
59.2,7.31,49
59.3,7.31,49
59.3,7.31,49
59.4,7.31,49
59.4,7.31,49
59.5,7.31,49
59.6,7.31,49
59.6,7.329,49
59.7,7.329,49
59.7,7.329,49
59.8,7.329,49
59.8,7.329,49
59.9,7.329,49
60,7.329,49
60,7.329,49
60.1,7.329,49
60.1,7.329,50
60.2,7.329,50
60.2,7.329,50
60.3,7.329,50
60.4,7.329,50
60.4,7.329,50
60.5,7.347,50
60.5,7.347,50
60.6,7.347,50
60.6,7.347,50
60.7,7.329,50
60.7,7.347,50
60.8,7.329,50
60.9,7.347,50
60.9,7.347,50
61,7.347,50
61,7.347,50
61.1,7.347,50
61.2,7.347,50
61.2,7.347,50
61.3,7.347,50
61.3,7.347,50
61.4,7.347,51
61.4,7.347,51
61.5,7.347,51
61.6,7.347,51
61.6,7.347,51
61.7,7.347,51
61.7,7.365,51
61.8,7.365,51
61.8,7.365,51
61.9,7.365,51
61.9,7.365,51
62,7.365,51
62.1,7.365,51
62.1,7.365,51
62.2,7.365,51
62.2,7.365,51
62.3,7.365,51
62.3,7.365,51
62.4,7.365,51
62.5,7.365,51
62.5,7.365,51
62.6,7.365,52
62.6,7.365,52
62.7,7.384,52
62.7,7.384,52
62.8,7.384,52
62.9,7.384,52
62.9,7.384,52
63,7.384,52
63,7.384,52
63.1,7.384,52
63.1,7.384,52
63.2,7.384,52
63.3,7.384,52
63.3,7.384,52
63.4,7.384,52
63.4,7.384,52
63.5,7.384,52
63.5,7.384,52
63.6,7.384,52
63.7,7.402,52
63.7,7.402,52
63.8,7.402,53
63.8,7.402,53
63.9,7.402,53
63.9,7.402,53
64,7.402,53
64,7.402,53
64.1,7.402,53
64.2,7.402,53
64.2,7.402,53
64.3,7.402,53
64.3,7.402,53
64.4,7.402,53
64.4,7.402,53
64.5,7.402,53
64.6,7.42,53
64.6,7.42,53
64.7,7.42,53
64.7,7.42,53
64.8,7.42,53
64.9,7.402,53
64.9,7.42,53
65,7.42,53
65,7.402,54
65.1,7.42,54
65.1,7.402,54
65.2,7.42,54
65.2,7.42,54
65.3,7.42,54
65.4,7.42,54
65.4,7.42,54
65.5,7.42,54
65.5,7.42,54
65.6,7.42,54
65.6,7.42,54
65.7,7.42,54
65.8,7.42,54
65.8,7.42,54
65.9,7.42,54
65.9,7.42,54
66,7.42,54
66,7.42,54
66.1,7.439,54
66.2,7.439,54
66.2,7.439,55
66.3,7.439,55
66.3,7.439,55
66.4,7.439,55
66.4,7.439,55
66.5,7.439,55
66.6,7.439,55
66.6,7.439,55
66.7,7.439,55
66.7,7.439,55
66.8,7.439,55
66.8,7.439,55
66.9,7.439,55
67,7.439,55
67,7.439,55
67.1,7.439,55
67.1,7.439,55
67.2,7.439,55
67.2,7.439,55
67.3,7.439,55
67.3,7.439,55
67.4,7.439,56
67.5,7.457,56
67.5,7.457,56
67.6,7.457,56
67.6,7.457,56
67.7,7.457,56
67.7,7.457,56
67.8,7.457,56
67.9,7.457,56
67.9,7.457,56
68,7.457,56
68,7.457,56
68.1,7.457,56
68.1,7.457,56
68.2,7.457,56
68.3,7.457,56
68.3,7.457,56
68.4,7.457,56
68.4,7.457,56
68.5,7.457,56
68.5,7.457,56
68.6,7.457,56
68.7,7.457,57
68.7,7.457,57
68.8,7.457,57
68.8,7.476,57
68.9,7.476,57
68.9,7.476,57
69,7.457,57
69.1,7.457,57
69.1,7.476,57
69.2,7.476,57
69.2,7.476,57
69.3,7.476,57
69.3,7.476,57
69.4,7.476,57
69.5,7.476,57
69.5,7.476,57
69.6,7.476,57
69.6,7.476,57
69.7,7.476,57
69.7,7.476,57
69.8,7.476,57
69.8,7.476,58
69.9,7.476,58
70,7.476,58
70,7.494,58
70.1,7.494,58
70.1,7.476,58
70.2,7.494,58
70.3,7.476,58
70.3,7.494,58
70.4,7.494,58
70.4,7.494,58
70.5,7.494,58
70.5,7.494,58
70.6,7.494,58
70.6,7.494,58
70.7,7.494,58
70.8,7.494,58
70.8,7.494,58
70.9,7.494,58
70.9,7.494,58
71,7.494,58
71,7.512,59
71.1,7.512,59
71.2,7.494,59
71.2,7.512,59
71.3,7.512,59
71.3,7.512,59
71.4,7.512,59
71.5,7.512,59
71.5,7.512,59
71.6,7.512,59
71.6,7.512,59
71.7,7.512,59
71.7,7.512,59
71.8,7.512,59
71.8,7.512,59
71.9,7.512,59
72,7.531,59
72,7.531,59
72.1,7.531,59
72.1,7.531,59
72.2,7.531,59
72.2,7.531,59
72.3,7.531,60
72.3,7.531,60
72.4,7.531,60
72.5,7.531,60
72.5,7.549,60
72.6,7.549,60
72.6,7.549,60
72.7,7.549,60
72.7,7.549,60
72.8,7.549,60
72.9,7.549,60
72.9,7.549,60
73,7.549,60
73,7.549,60
73.1,7.549,60
73.2,7.549,60
73.2,7.549,60
73.3,7.549,60
73.3,7.549,60
73.4,7.549,60
73.4,7.549,60
73.5,7.549,61
73.5,7.549,61
73.6,7.549,61
73.7,7.549,61
73.7,7.549,61
73.8,7.549,61
73.8,7.567,61
73.9,7.567,61
73.9,7.549,61
74,7.567,61
74.1,7.549,61
74.1,7.549,61
74.2,7.567,61
74.2,7.567,61
74.3,7.567,61
74.4,7.567,61
74.4,7.567,61
74.5,7.567,61
74.5,7.567,61
74.6,7.567,61
74.6,7.567,61
74.7,7.567,62
74.8,7.567,62
74.8,7.567,62
74.9,7.567,62
74.9,7.567,62
75,7.586,62
75,7.586,62
75.1,7.586,62
75.1,7.586,62
75.2,7.567,62
75.3,7.567,62
75.3,7.567,62
75.4,7.586,62
75.4,7.586,62
75.5,7.586,62
75.5,7.586,62
75.6,7.586,62
75.6,7.586,62
75.7,7.586,62
75.8,7.586,62
75.8,7.586,62
75.9,7.586,62
75.9,7.586,63
76,7.586,63
76.1,7.586,63
76.1,7.586,63
76.2,7.586,63
76.2,7.586,63
76.3,7.586,63
76.3,7.604,63
76.4,7.604,63
76.5,7.604,63
76.5,7.604,63
76.6,7.604,63
76.6,7.604,63
76.7,7.604,63
76.7,7.586,63
76.8,7.604,63
76.8,7.604,63
76.9,7.604,63
77,7.604,63
77,7.604,63
77.1,7.604,63
77.1,7.604,64
77.2,7.604,64
77.3,7.604,64
77.3,7.604,64
77.4,7.604,64
77.4,7.604,64
77.5,7.604,64
77.5,7.604,64
77.6,7.604,64
77.7,7.604,64
77.7,7.604,64
77.8,7.604,64
77.8,7.604,64
77.9,7.604,64
77.9,7.604,64
78,7.604,64
78,7.604,64
78.1,7.604,64
78.1,7.604,64
78.2,7.623,64
78.3,7.604,64
78.3,7.604,65
78.4,7.604,65
78.4,7.604,65
78.5,7.623,65
78.6,7.623,65
78.6,7.623,65
78.7,7.623,65
78.7,7.604,65
78.8,7.604,65
78.8,7.604,65
78.9,7.623,65
79,7.623,65
79,7.623,65
79.1,7.623,65
79.1,7.623,65
79.2,7.623,65
79.2,7.623,65
79.3,7.623,65
79.4,7.623,65
79.4,7.641,65
79.5,7.641,65
79.5,7.641,65
79.6,7.641,66
79.6,7.641,66
79.7,7.641,66
79.7,7.641,66
79.8,7.641,66
79.9,7.641,66
79.9,7.641,66
80,7.659,66
80,7.659,66
80.1,7.641,66
80.2,7.659,66
80.2,7.659,66
80.3,7.659,66
80.3,7.659,66
80.4,7.659,66
80.4,7.659,66
80.5,7.659,66
80.6,7.659,66
80.6,7.659,66
80.7,7.659,66
