Strain (%),Stress (MPa),Time (sec)
352,9.463,318
352,9.463,318
352,9.463,318
352,9.463,318
352,9.463,319
352,9.463,319
352,9.463,319
353,9.463,319
353,9.463,319
353,9.471,319
353,9.463,319
353,9.463,319
353,9.463,319
353,9.463,319
353,9.463,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
353,9.471,319
354,9.471,320
354,9.471,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
354,9.478,320
355,9.478,320
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.486,321
355,9.493,321
355,9.493,321
355,9.493,321
355,9.493,321
355,9.493,321
356,9.493,321
356,9.493,321
356,9.493,321
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.5,322
356,9.508,322
356,9.508,322
356,9.508,322
356,9.508,322
356,9.508,322
357,9.508,322
357,9.508,322
357,9.508,322
357,9.508,322
357,9.508,322
357,9.508,322
357,9.515,323
357,9.515,323
357,9.515,323
357,9.515,323
357,9.515,323
357,9.515,323
357,9.515,323
357,9.515,323
357,9.523,323
357,9.523,323
357,9.523,323
357,9.523,323
357,9.523,323
358,9.523,323
358,9.523,323
358,9.53,323
358,9.53,323
358,9.53,323
358,9.53,323
358,9.53,323
358,9.53,323
358,9.53,324
358,9.53,324
358,9.53,324
358,9.53,324
358,9.53,324
358,9.538,324
358,9.538,324
358,9.538,324
358,9.538,324
358,9.538,324
358,9.538,324
358,9.538,324
359,9.538,324
359,9.538,324
359,9.538,324
359,9.538,324
359,9.545,324
359,9.545,324
359,9.545,324
359,9.545,324
359,9.545,324
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
359,9.553,325
360,9.553,325
360,9.56,325
360,9.56,325
360,9.56,325
360,9.56,325
360,9.56,325
360,9.56,325
360,9.567,325
360,9.567,325
360,9.567,325
360,9.567,325
360,9.567,325
360,9.567,326
360,9.567,326
360,9.567,326
360,9.567,326
360,9.567,326
360,9.567,326
360,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.575,326
361,9.582,326
361,9.582,326
361,9.582,326
361,9.582,327
361,9.582,327
361,9.582,327
361,9.59,327
361,9.59,327
361,9.59,327
362,9.59,327
362,9.59,327
362,9.59,327
362,9.59,327
362,9.59,327
362,9.59,327
362,9.597,327
362,9.597,327
362,9.597,327
362,9.597,327
362,9.597,327
362,9.597,327
362,9.605,327
362,9.605,327
362,9.605,327
362,9.605,328
362,9.605,328
362,9.612,328
362,9.612,328
363,9.605,328
363,9.605,328
363,9.605,328
363,9.605,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.612,328
363,9.62,328
363,9.62,328
363,9.62,328
363,9.62,328
363,9.62,329
364,9.62,329
364,9.62,329
364,9.62,329
364,9.62,329
364,9.62,329
364,9.62,329
364,9.62,329
364,9.627,329
364,9.627,329
364,9.627,329
364,9.627,329
364,9.627,329
364,9.634,329
364,9.634,329
364,9.634,329
364,9.634,329
364,9.634,329
364,9.634,329
364,9.634,329
365,9.642,329
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.642,330
365,9.649,330
365,9.649,330
365,9.649,330
365,9.649,330
365,9.649,330
366,9.649,330
366,9.649,330
366,9.649,331
366,9.649,331
366,9.657,331
366,9.657,331
366,9.664,331
366,9.664,331
366,9.664,331
366,9.657,331
366,9.664,331
366,9.664,331
366,9.664,331
366,9.664,331
366,9.664,331
366,9.672,331
366,9.672,331
366,9.672,331
366,9.672,331
367,9.672,331
367,9.672,331
367,9.679,331
367,9.679,331
367,9.679,331
367,9.679,332
367,9.679,332
367,9.679,332
367,9.679,332
367,9.679,332
367,9.679,332
367,9.687,332
367,9.687,332
367,9.687,332
367,9.687,332
367,9.687,332
367,9.687,332
367,9.694,332
367,9.694,332
368,9.694,332
368,9.694,332
368,9.694,332
368,9.701,332
368,9.701,332
368,9.701,332
368,9.701,332
368,9.701,333
368,9.701,333
368,9.709,333
368,9.709,333
368,9.709,333
368,9.709,333
368,9.709,333
368,9.709,333
368,9.716,333
368,9.716,333
368,9.716,333
368,9.716,333
368,9.716,333
369,9.716,333
369,9.716,333
369,9.716,333
369,9.724,333
369,9.724,333
369,9.724,333
369,9.724,333
369,9.724,333
369,9.731,334
369,9.731,334
369,9.731,334
369,9.731,334
369,9.731,334
369,9.731,334
369,9.731,334
369,9.739,334
369,9.739,334
369,9.739,334
369,9.739,334
370,9.739,334
370,9.739,334
370,9.739,334
370,9.746,334
370,9.746,334
370,9.746,334
370,9.746,334
370,9.746,334
370,9.746,334
370,9.746,334
370,9.754,334
370,9.754,335
370,9.754,335
370,9.754,335
370,9.754,335
370,9.754,335
370,9.761,335
370,9.761,335
370,9.761,335
371,9.761,335
371,9.761,335
371,9.761,335
371,9.768,335
371,9.768,335
371,9.768,335
371,9.768,335
371,9.768,335
371,9.776,335
371,9.776,335
371,9.776,335
371,9.776,335
371,9.776,335
371,9.776,336
371,9.783,336
371,9.783,336
371,9.783,336
371,9.783,336
371,9.783,336
371,9.783,336
372,9.791,336
372,9.791,336
372,9.791,336
372,9.791,336
372,9.798,336
372,9.798,336
372,9.798,336
372,9.798,336
372,9.798,336
372,9.806,336
372,9.806,336
372,9.806,336
372,9.806,336
372,9.806,336
372,9.806,337
372,9.806,337
372,9.813,337
372,9.813,337
372,9.813,337
373,9.813,337
373,9.813,337
373,9.813,337
373,9.813,337
373,9.813,337
373,9.821,337
373,9.821,337
373,9.821,337
373,9.821,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,337
373,9.828,338
373,9.828,338
374,9.835,338
374,9.835,338
374,9.835,338
374,9.835,338
374,9.835,338
374,9.835,338
374,9.843,338
374,9.843,338
374,9.843,338
374,9.843,338
374,9.85,338
374,9.85,338
374,9.85,338
374,9.858,338
374,9.85,338
374,9.85,338
374,9.85,338
374,9.85,338
374,9.858,338
375,9.858,339
375,9.858,339
375,9.858,339
375,9.858,339
375,9.858,339
375,9.865,339
375,9.865,339
375,9.865,339
375,9.865,339
375,9.873,339
375,9.873,339
375,9.873,339
375,9.873,339
375,9.873,339
375,9.873,339
375,9.88,339
375,9.88,339
375,9.88,339
375,9.88,339
375,9.88,339
376,9.88,339
376,9.888,340
376,9.888,340
376,9.888,340
376,9.888,340
376,9.888,340
376,9.888,340
376,9.895,340
376,9.895,340
376,9.895,340
376,9.895,340
376,9.895,340
376,9.895,340
376,9.902,340
376,9.902,340
376,9.902,340
376,9.902,340
376,9.902,340
376,9.91,340
377,9.91,340
377,9.91,340
377,9.91,340
377,9.91,340
377,9.91,341
377,9.91,341
377,9.917,341
377,9.91,341
377,9.917,341
377,9.917,341
377,9.917,341
377,9.917,341
377,9.917,341
377,9.925,341
377,9.925,341
377,9.925,341
377,9.925,341
377,9.925,341
377,9.925,341
378,9.925,341
378,9.925,341
378,9.925,341
378,9.932,341
378,9.932,341
378,9.932,341
378,9.932,342
378,9.932,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.94,342
378,9.947,342
378,9.947,342
378,9.947,342
379,9.947,342
379,9.947,342
379,9.955,342
379,9.955,342
379,9.955,342
379,9.955,342
379,9.955,342
379,9.955,343
379,9.955,343
379,9.955,343
379,9.962,343
379,9.962,343
379,9.969,343
379,9.969,343
379,9.969,343
379,9.969,343
379,9.969,343
379,9.969,343
379,9.969,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.977,343
380,9.984,343
380,9.984,344
380,9.984,344
380,9.984,344
380,9.984,344
380,9.984,344
380,9.984,344
380,9.984,344
380,9.984,344
380,9.992,344
381,9.992,344
381,9.992,344
381,9.999,344
381,9.999,344
381,9.999,344
381,9.999,344
381,9.999,344
381,9.999,344
381,9.999,344
381,10.007,344
381,10.007,344
381,10.007,344
381,10.007,345
381,10.007,345
381,10.007,345
381,10.007,345
382,10.014,345
382,10.014,345
382,10.014,345
382,10.014,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.022,345
382,10.029,345
382,10.029,346
382,10.029,346
382,10.029,346
382,10.029,346
382,10.029,346
383,10.029,346
383,10.036,346
383,10.036,346
383,10.036,346
383,10.036,346
383,10.036,346
383,10.036,346
383,10.036,346
383,10.044,346
383,10.044,346
383,10.044,346
383,10.044,346
383,10.044,346
383,10.044,346
383,10.051,346
383,10.051,346
383,10.051,347
383,10.051,347
383,10.051,347
384,10.051,347
384,10.051,347
384,10.051,347
384,10.059,347
384,10.059,347
384,10.059,347
384,10.059,347
384,10.059,347
384,10.059,347
384,10.066,347
384,10.066,347
384,10.066,347
384,10.066,347
384,10.066,347
384,10.074,347
384,10.074,347
384,10.074,347
384,10.074,347
384,10.074,348
385,10.074,348
385,10.074,348
385,10.074,348
385,10.074,348
385,10.074,348
385,10.081,348
385,10.081,348
385,10.081,348
385,10.081,348
385,10.081,348
385,10.081,348
385,10.081,348
385,10.089,348
385,10.089,348
385,10.089,348
385,10.089,348
385,10.089,348
385,10.089,348
385,10.089,348
385,10.089,348
386,10.096,348
386,10.096,349
386,10.096,349
386,10.096,349
386,10.096,349
386,10.096,349
386,10.096,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.103,349
386,10.111,349
386,10.111,349
386,10.111,349
386,10.111,349
387,10.111,349
387,10.111,349
387,10.118,349
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.118,350
387,10.126,350
387,10.126,350
387,10.126,350
387,10.126,350
387,10.126,350
387,10.126,350
387,10.126,350
388,10.126,350
388,10.126,350
388,10.133,350
388,10.133,350
388,10.133,350
388,10.133,351
388,10.133,351
388,10.133,351
388,10.133,351
388,10.133,351
388,10.133,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
388,10.141,351
389,10.141,351
389,10.141,351
389,10.148,351
389,10.148,351
389,10.148,351
389,10.148,351
389,10.148,351
389,10.148,352
389,10.148,352
389,10.156,352
389,10.148,352
389,10.156,352
389,10.156,352
389,10.156,352
389,10.156,352
389,10.156,352
389,10.156,352
389,10.156,352
389,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.163,352
390,10.171,353
390,10.171,353
390,10.171,353
390,10.171,353
390,10.171,353
390,10.171,353
390,10.171,353
390,10.171,353
390,10.178,353
390,10.178,353
391,10.178,353
391,10.178,353
391,10.178,353
391,10.178,353
391,10.178,353
391,10.178,353
391,10.185,353
391,10.185,353
391,10.185,353
391,10.185,353
391,10.185,353
391,10.185,354
391,10.193,354
391,10.193,354
391,10.193,354
391,10.185,354
391,10.185,354
391,10.185,354
391,10.193,354
391,10.193,354
392,10.193,354
392,10.193,354
392,10.193,354
392,10.193,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,354
392,10.2,355
392,10.208,355
392,10.208,355
392,10.208,355
392,10.208,355
392,10.208,355
393,10.208,355
393,10.208,355
393,10.208,355
393,10.208,355
393,10.208,355
393,10.215,355
393,10.215,355
393,10.215,355
393,10.215,355
393,10.215,355
393,10.215,355
393,10.223,355
393,10.223,355
393,10.223,355
393,10.223,355
393,10.223,356
393,10.223,356
393,10.223,356
393,10.223,356
394,10.223,356
394,10.223,356
394,10.23,356
394,10.223,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.223,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,356
394,10.23,357
394,10.23,357
395,10.23,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.238,357
395,10.245,357
395,10.245,357
395,10.245,357
395,10.245,357
396,10.245,358
396,10.245,358
396,10.245,358
396,10.245,358
396,10.245,358
396,10.245,358
396,10.245,358
396,10.245,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.252,358
396,10.26,358
396,10.26,358
397,10.26,358
397,10.26,358
397,10.26,359
397,10.26,359
397,10.26,359
397,10.26,359
397,10.26,359
397,10.26,359
397,10.26,359
397,10.26,359
397,10.267,359
397,10.267,359
397,10.267,359
397,10.267,359
397,10.267,359
397,10.267,359
397,10.275,359
397,10.275,359
397,10.267,359
398,10.267,359
398,10.267,359
398,10.267,359
398,10.267,359
398,10.275,360
398,10.275,360
398,10.275,360
398,10.275,360
398,10.275,360
398,10.275,360
398,10.275,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
398,10.282,360
399,10.282,360
399,10.282,360
399,10.29,360
399,10.29,360
399,10.29,360
399,10.29,360
399,10.29,361
399,10.29,361
399,10.29,361
399,10.29,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
399,10.297,361
400,10.297,361
400,10.297,361
400,10.297,361
400,10.297,361
400,10.297,361
400,10.305,361
400,10.305,361
400,10.305,361
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
400,10.305,362
401,10.305,362
401,10.305,362
401,10.305,362
401,10.305,362
401,10.305,362
401,10.312,362
401,10.312,362
401,10.312,362
401,10.312,362
401,10.312,362
401,10.312,363
401,10.312,363
401,10.312,363
401,10.312,363
401,10.319,363
401,10.319,363
401,10.319,363
401,10.319,363
401,10.319,363
402,10.319,363
402,10.319,363
402,10.319,363
402,10.327,363
402,10.327,363
402,10.327,363
402,10.327,363
402,10.319,363
402,10.327,363
402,10.327,363
402,10.327,363
402,10.327,363
402,10.327,363
402,10.327,364
402,10.327,364
402,10.327,364
402,10.327,364
402,10.327,364
402,10.327,364
402,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.327,364
403,10.334,364
403,10.334,365
403,10.334,365
403,10.334,365
403,10.342,365
403,10.334,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,365
404,10.342,366
404,10.342,366
404,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.349,366
405,10.357,366
405,10.357,366
405,10.357,366
405,10.357,366
405,10.357,366
405,10.357,366
405,10.357,366
405,10.357,367
406,10.357,367
406,10.364,367
406,10.357,367
406,10.364,367
406,10.364,367
406,10.364,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.372,367
406,10.379,367
406,10.379,367
406,10.379,367
407,10.379,367
407,10.379,368
407,10.379,368
407,10.379,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
407,10.386,368
408,10.394,368
408,10.394,368
408,10.394,368
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.394,369
408,10.401,369
408,10.401,369
408,10.401,369
408,10.401,369
408,10.401,369
408,10.401,369
409,10.401,369
409,10.401,369
409,10.401,369
409,10.401,369
409,10.409,369
409,10.409,369
409,10.409,370
409,10.409,370
409,10.409,370
409,10.409,370
409,10.409,370
409,10.409,370
409,10.409,370
409,10.409,370
409,10.416,370
409,10.416,370
409,10.416,370
409,10.416,370
409,10.416,370
409,10.416,370
410,10.416,370
410,10.416,370
410,10.416,370
410,10.416,370
410,10.416,370
410,10.424,370
410,10.424,370
410,10.424,371
410,10.424,371
410,10.424,371
410,10.424,371
410,10.424,371
410,10.431,371
410,10.431,371
410,10.431,371
410,10.431,371
410,10.431,371
410,10.431,371
410,10.431,371
411,10.431,371
411,10.439,371
411,10.439,371
411,10.439,371
411,10.439,371
411,10.439,371
411,10.446,371
411,10.446,371
411,10.446,371
411,10.446,372
411,10.446,372
411,10.446,372
411,10.446,372
411,10.446,372
411,10.446,372
411,10.446,372
411,10.446,372
411,10.453,372
411,10.453,372
412,10.453,372
412,10.453,372
412,10.453,372
412,10.453,372
412,10.453,372
412,10.461,372
412,10.461,372
412,10.461,372
412,10.461,372
412,10.461,372
412,10.461,372
412,10.468,372
412,10.468,373
412,10.468,373
412,10.468,373
412,10.476,373
412,10.476,373
412,10.468,373
412,10.468,373
412,10.468,373
413,10.476,373
413,10.476,373
413,10.476,373
413,10.476,373
413,10.483,373
413,10.483,373
413,10.483,373
413,10.483,373
413,10.483,373
413,10.483,373
413,10.491,373
413,10.491,373
413,10.491,373
413,10.491,374
413,10.491,374
413,10.491,374
413,10.491,374
413,10.498,374
413,10.498,374
414,10.498,374
414,10.498,374
414,10.498,374
414,10.498,374
414,10.498,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.506,374
414,10.513,374
414,10.513,374
414,10.513,375
414,10.513,375
414,10.513,375
414,10.513,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.52,375
415,10.528,375
415,10.528,375
415,10.528,375
415,10.528,375
415,10.528,375
415,10.528,375
415,10.535,375
415,10.535,375
415,10.535,376
416,10.535,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.543,376
416,10.55,376
416,10.55,376
416,10.55,376
416,10.55,376
416,10.55,376
416,10.55,376
416,10.558,376
416,10.558,376
416,10.558,376
417,10.558,377
417,10.558,377
417,10.565,377
417,10.558,377
417,10.565,377
417,10.565,377
417,10.565,377
417,10.565,377
417,10.565,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.573,377
417,10.58,377
417,10.58,377
418,10.58,377
418,10.58,377
418,10.58,378
418,10.58,378
418,10.587,378
418,10.587,378
418,10.587,378
418,10.587,378
418,10.587,378
418,10.595,378
418,10.595,378
418,10.595,378
418,10.595,378
418,10.595,378
418,10.595,378
418,10.595,378
418,10.602,378
418,10.602,378
418,10.595,378
419,10.602,378
419,10.602,378
419,10.602,378
419,10.602,378
419,10.602,378
419,10.602,379
419,10.61,379
419,10.602,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.61,379
419,10.617,379
419,10.617,379
419,10.617,379
419,10.617,379
420,10.617,379
420,10.617,379
420,10.625,379
420,10.625,379
420,10.625,379
420,10.625,379
420,10.625,380
420,10.625,380
420,10.625,380
420,10.625,380
420,10.625,380
420,10.632,380
420,10.632,380
420,10.632,380
420,10.632,380
420,10.632,380
420,10.632,380
420,10.632,380
420,10.632,380
421,10.64,380
421,10.64,380
421,10.64,380
421,10.632,380
421,10.64,380
421,10.64,380
421,10.64,380
421,10.64,380
421,10.64,381
421,10.64,381
421,10.64,381
421,10.64,381
421,10.647,381
421,10.647,381
421,10.647,381
421,10.647,381
421,10.647,381
421,10.647,381
421,10.647,381
422,10.647,381
422,10.647,381
422,10.647,381
422,10.647,381
422,10.654,381
422,10.654,381
422,10.654,381
422,10.654,381
422,10.654,381
422,10.654,381
422,10.654,381
422,10.654,382
422,10.654,382
422,10.654,382
422,10.662,382
422,10.662,382
422,10.662,382
422,10.662,382
422,10.654,382
422,10.662,382
423,10.662,382
423,10.662,382
423,10.669,382
423,10.669,382
423,10.669,382
423,10.669,382
423,10.669,382
423,10.677,382
423,10.677,382
423,10.677,382
423,10.677,382
423,10.677,382
423,10.677,383
423,10.677,383
423,10.677,383
423,10.677,383
423,10.684,383
423,10.684,383
423,10.684,383
424,10.684,383
424,10.684,383
424,10.684,383
424,10.684,383
424,10.684,383
424,10.692,383
424,10.692,383
424,10.692,383
424,10.692,383
424,10.699,383
424,10.699,383
424,10.699,383
424,10.699,383
424,10.699,383
424,10.699,384
424,10.699,384
424,10.699,384
424,10.699,384
424,10.707,384
425,10.707,384
425,10.707,384
425,10.707,384
425,10.707,384
425,10.707,384
425,10.707,384
425,10.714,384
425,10.714,384
425,10.714,384
425,10.714,384
425,10.714,384
425,10.721,384
425,10.721,384
425,10.721,384
425,10.721,384
425,10.721,384
425,10.721,384
425,10.729,385
425,10.729,385
426,10.729,385
426,10.729,385
426,10.729,385
426,10.729,385
426,10.736,385
426,10.736,385
426,10.736,385
426,10.736,385
426,10.736,385
426,10.736,385
426,10.736,385
426,10.744,385
426,10.744,385
426,10.744,385
426,10.744,385
426,10.744,385
426,10.744,385
426,10.744,385
426,10.751,385
426,10.751,386
427,10.751,386
427,10.751,386
427,10.751,386
427,10.751,386
427,10.751,386
427,10.751,386
427,10.759,386
427,10.759,386
427,10.759,386
427,10.759,386
427,10.759,386
427,10.759,386
427,10.759,386
427,10.766,386
427,10.766,386
427,10.766,386
427,10.766,386
427,10.766,386
427,10.766,386
428,10.774,386
428,10.774,387
428,10.774,387
428,10.781,387
428,10.781,387
428,10.781,387
428,10.781,387
428,10.781,387
428,10.781,387
428,10.788,387
428,10.788,387
428,10.788,387
428,10.788,387
428,10.788,387
428,10.788,387
428,10.788,387
428,10.796,387
428,10.796,387
428,10.796,387
429,10.796,387
429,10.796,387
429,10.796,387
429,10.796,387
429,10.796,388
429,10.803,388
429,10.803,388
429,10.803,388
429,10.803,388
429,10.803,388
429,10.803,388
429,10.811,388
429,10.811,388
429,10.811,388
429,10.811,388
429,10.811,388
429,10.818,388
429,10.811,388
429,10.818,388
430,10.818,388
430,10.818,388
430,10.818,388
430,10.818,388
430,10.818,388
430,10.826,388
430,10.826,389
430,10.826,389
430,10.826,389
430,10.826,389
430,10.826,389
430,10.833,389
430,10.833,389
430,10.833,389
430,10.833,389
430,10.833,389
430,10.833,389
430,10.841,389
430,10.841,389
430,10.841,389
431,10.841,389
431,10.841,389
431,10.841,389
431,10.848,389
431,10.848,389
431,10.848,389
431,10.848,389
431,10.848,390
431,10.848,390
431,10.848,390
431,10.848,390
431,10.848,390
431,10.848,390
431,10.855,390
431,10.855,390
431,10.855,390
431,10.863,390
431,10.863,390
431,10.863,390
432,10.863,390
432,10.863,390
432,10.863,390
432,10.863,390
432,10.863,390
432,10.87,390
432,10.87,390
432,10.87,390
432,10.87,390
432,10.87,390
432,10.878,391
432,10.878,391
432,10.878,391
432,10.878,391
432,10.878,391
432,10.878,391
432,10.878,391
432,10.885,391
432,10.885,391
433,10.885,391
433,10.885,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.893,391
433,10.9,391
433,10.9,392
433,10.9,392
433,10.9,392
433,10.9,392
433,10.908,392
433,10.908,392
433,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.908,392
434,10.915,392
434,10.915,392
434,10.915,392
434,10.922,393
434,10.922,393
434,10.922,393
434,10.922,393
434,10.922,393
434,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.922,393
435,10.93,393
435,10.93,393
435,10.93,393
435,10.93,393
435,10.937,393
435,10.937,393
435,10.937,393
435,10.937,393
435,10.937,394
435,10.937,394
435,10.937,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.945,394
436,10.952,394
436,10.952,394
436,10.952,394
436,10.952,394
436,10.952,394
436,10.952,394
436,10.952,394
436,10.952,395
437,10.952,395
437,10.952,395
437,10.952,395
437,10.952,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.96,395
437,10.967,395
437,10.967,395
437,10.967,395
437,10.967,395
437,10.967,395
437,10.967,395
438,10.967,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.975,396
438,10.982,396
438,10.982,396
438,10.982,396
438,10.982,396
438,10.982,396
438,10.982,396
438,10.982,396
438,10.982,396
439,10.982,396
439,10.982,396
439,10.99,396
439,10.99,397
439,10.99,397
439,10.99,397
439,10.99,397
439,10.99,397
439,10.99,397
439,10.997,397
439,10.997,397
439,10.997,397
439,10.997,397
439,10.997,397
439,11.004,397
439,10.997,397
439,10.997,397
439,10.997,397
439,11.004,397
440,11.004,397
440,11.004,397
440,11.004,397
440,11.004,397
440,11.004,397
440,11.004,398
440,11.012,398
440,11.012,398
440,11.012,398
440,11.012,398
440,11.012,398
440,11.019,398
440,11.019,398
440,11.019,398
440,11.019,398
440,11.019,398
440,11.019,398
440,11.019,398
440,11.019,398
441,11.019,398
441,11.027,398
441,11.027,398
441,11.027,398
441,11.027,398
441,11.027,398
441,11.027,398
441,11.027,399
441,11.027,399
441,11.027,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
441,11.034,399
442,11.034,399
442,11.042,399
442,11.042,399
442,11.042,399
442,11.042,399
442,11.042,399
442,11.042,399
442,11.042,399
442,11.049,399
442,11.049,400
442,11.049,400
442,11.049,400
442,11.049,400
442,11.049,400
442,11.049,400
442,11.049,400
442,11.049,400
442,11.057,400
442,11.049,400
443,11.049,400
443,11.049,400
443,11.057,400
443,11.057,400
443,11.057,400
443,11.057,400
443,11.057,400
443,11.057,400
