Strain (%),Stress (MPa),Time (sec)
0.0407,0.5316,
0.0704,0.5603,
0.1074,0.6034,
0.1407,0.6178,
0.1778,0.6609,
0.207,0.6897,
0.244,0.7184,
0.278,0.7471,
0.315,0.7759,
0.352,0.8046,
0.381,0.819,
0.422,0.8621,1
0.452,0.8908,1
0.493,0.9195,1
0.522,0.9483,1
0.559,0.977,1
0.593,0.9914,1
0.63,1.0201,1
0.659,1.0345,1
0.696,1.0632,1
0.733,1.092,1
0.767,1.1207,1
0.804,1.1494,1
0.833,1.1638,1
0.874,1.1925,1
0.904,1.2069,1
0.941,1.2356,1
0.974,1.2644,1
1.011,1.2931,1
1.041,1.3075,1
1.081,1.3362,1
1.111,1.3506,1
1.152,1.3793,2
1.185,1.408,2
1.219,1.4224,2
1.256,1.4511,2
1.285,1.4655,2
1.326,1.4943,2
1.356,1.5086,2
1.393,1.5374,2
1.422,1.5517,2
1.463,1.5805,2
1.493,1.5948,2
1.533,1.6236,2
1.563,1.6379,2
1.6,1.6667,2
1.63,1.681,2
1.67,1.6954,2
1.707,1.7241,2
1.737,1.7385,2
1.778,1.7672,2
1.807,1.7816,2
1.848,1.8103,2
1.874,1.8247,2
1.915,1.8391,3
1.944,1.8678,3
1.985,1.8822,3
2.01,1.8966,3
2.05,1.9253,3
2.09,1.9397,3
2.12,1.954,3
2.15,1.9684,3
2.19,1.9971,3
2.23,2.011,3
2.26,2.026,3
2.3,2.04,3
2.33,2.055,3
2.37,2.083,3
2.4,2.083,3
2.43,2.112,3
2.47,2.126,3
2.5,2.141,3
2.54,2.155,3
2.57,2.17,3
2.61,2.198,3
2.64,2.213,4
2.68,2.227,4
2.71,2.241,4
2.75,2.256,4
2.78,2.27,4
2.82,2.284,4
2.85,2.299,4
2.89,2.313,4
2.91,2.328,4
2.96,2.342,4
2.99,2.356,4
3.02,2.371,4
3.06,2.385,4
3.09,2.399,4
3.13,2.414,4
3.16,2.428,4
3.2,2.443,4
3.24,2.457,4
3.27,2.471,4
3.3,2.486,4
3.33,2.5,4
3.37,2.514,5
3.4,2.529,5
3.44,2.529,5
3.48,2.543,5
3.51,2.557,5
3.55,2.572,5
3.58,2.586,5
3.61,2.601,5
3.65,2.615,5
3.69,2.629,5
3.71,2.629,5
3.76,2.644,5
3.79,2.658,5
3.83,2.672,5
3.86,2.687,5
3.89,2.701,5
3.93,2.716,5
3.96,2.716,5
4,2.73,5
4.03,2.744,5
4.07,2.759,5
4.1,2.773,5
4.14,2.787,6
4.16,2.787,6
4.2,2.802,6
4.24,2.816,6
4.27,2.816,6
4.31,2.83,6
4.34,2.845,6
4.38,2.859,6
4.41,2.874,6
4.45,2.874,6
4.48,2.888,6
4.52,2.902,6
4.55,2.902,6
4.59,2.917,6
4.62,2.931,6
4.66,2.945,6
4.69,2.945,6
4.73,2.96,6
4.76,2.974,6
4.79,2.974,6
4.83,2.989,6
4.86,3.003,7
4.9,3.003,7
4.93,3.017,7
4.97,3.032,7
5,3.032,7
5.04,3.046,7
5.07,3.06,7
5.11,3.06,7
5.14,3.075,7
5.17,3.075,7
5.21,3.089,7
5.24,3.103,7
5.28,3.103,7
5.31,3.118,7
5.35,3.118,7
5.38,3.132,7
5.42,3.147,7
5.45,3.161,7
5.49,3.161,7
5.53,3.175,7
5.56,3.175,7
5.6,3.19,8
5.63,3.19,8
5.66,3.204,8
5.7,3.218,8
5.73,3.218,8
5.76,3.233,8
5.8,3.247,8
5.83,3.247,8
5.87,3.261,8
5.9,3.261,8
5.94,3.276,8
5.97,3.276,8
6.01,3.29,8
6.05,3.29,8
6.08,3.305,8
6.11,3.305,8
6.14,3.319,8
6.19,3.319,8
6.21,3.333,8
6.26,3.333,8
6.29,3.348,8
6.32,3.348,8
6.36,3.362,9
6.39,3.376,9
6.43,3.376,9
6.46,3.391,9
6.5,3.391,9
6.53,3.391,9
6.57,3.405,9
6.6,3.42,9
6.64,3.42,9
6.67,3.434,9
6.71,3.434,9
6.74,3.448,9
6.77,3.448,9
6.81,3.463,9
6.84,3.463,9
6.88,3.463,9
6.91,3.477,9
6.95,3.477,9
6.98,3.477,9
7.02,3.491,9
7.06,3.506,9
7.09,3.506,10
7.12,3.52,10
7.15,3.52,10
7.19,3.52,10
7.22,3.534,10
7.26,3.534,10
7.29,3.549,10
7.33,3.549,10
7.36,3.563,10
7.4,3.563,10
7.43,3.578,10
7.47,3.578,10
7.5,3.578,10
7.54,3.592,10
7.58,3.592,10
7.6,3.606,10
7.64,3.621,10
7.67,3.621,10
7.71,3.635,10
7.74,3.635,10
7.78,3.649,10
7.82,3.649,11
7.85,3.649,11
7.89,3.664,11
7.92,3.678,11
7.96,3.678,11
7.99,3.678,11
8.03,3.678,11
8.06,3.693,11
8.09,3.693,11
8.13,3.707,11
8.16,3.707,11
8.2,3.721,11
8.23,3.721,11
8.27,3.736,11
8.3,3.736,11
8.34,3.75,11
8.37,3.75,11
8.41,3.764,11
8.44,3.764,11
8.47,3.764,11
8.51,3.779,11
8.54,3.779,11
8.58,3.779,12
8.61,3.779,12
8.65,3.793,12
8.68,3.793,12
8.72,3.793,12
8.75,3.807,12
8.79,3.807,12
8.82,3.822,12
8.86,3.822,12
8.89,3.836,12
8.93,3.836,12
8.96,3.836,12
9,3.851,12
9.03,3.851,12
9.07,3.865,12
9.1,3.865,12
9.13,3.865,12
9.17,3.879,12
9.2,3.879,12
9.24,3.879,12
9.27,3.894,12
9.31,3.894,13
9.35,3.908,13
9.38,3.908,13
9.41,3.908,13
9.44,3.908,13
9.49,3.922,13
9.51,3.922,13
9.55,3.922,13
9.58,3.937,13
9.62,3.937,13
9.65,3.937,13
9.69,3.951,13
9.72,3.951,13
9.76,3.951,13
9.79,3.966,13
9.83,3.966,13
9.87,3.966,13
9.9,3.98,13
9.94,3.98,13
9.97,3.98,13
10.01,3.994,13
10.03,3.994,14
10.07,3.994,14
10.11,4.009,14
10.14,4.009,14
10.18,4.009,14
10.21,4.023,14
10.25,4.023,14
10.28,4.023,14
10.32,4.023,14
10.35,4.037,14
10.39,4.037,14
10.41,4.052,14
10.46,4.052,14
10.49,4.052,14
10.53,4.052,14
10.56,4.066,14
10.59,4.066,14
10.63,4.08,14
10.66,4.08,14
10.7,4.08,14
10.73,4.08,14
10.77,4.095,14
10.8,4.095,15
10.84,4.109,15
10.88,4.109,15
10.9,4.109,15
10.94,4.109,15
10.97,4.124,15
11.01,4.124,15
11.05,4.124,15
11.08,4.138,15
11.12,4.138,15
11.14,4.138,15
11.19,4.138,15
11.21,4.138,15
11.26,4.152,15
11.29,4.152,15
11.32,4.167,15
11.36,4.167,15
11.39,4.167,15
11.42,4.167,15
11.46,4.181,15
11.49,4.181,15
11.53,4.181,16
11.57,4.195,16
11.6,4.195,16
11.64,4.195,16
11.67,4.195,16
11.71,4.21,16
11.74,4.21,16
11.77,4.21,16
11.81,4.21,16
11.84,4.224,16
11.88,4.224,16
11.91,4.224,16
11.94,4.224,16
11.99,4.239,16
12.01,4.239,16
12.05,4.239,16
12.09,4.253,16
12.12,4.253,16
12.16,4.253,16
12.19,4.253,16
12.22,4.253,16
12.26,4.267,17
12.29,4.267,17
12.33,4.267,17
12.36,4.282,17
12.4,4.282,17
12.43,4.282,17
12.47,4.296,17
12.5,4.296,17
12.54,4.296,17
12.57,4.296,17
12.61,4.31,17
12.64,4.31,17
12.68,4.31,17
12.71,4.31,17
12.74,4.325,17
12.79,4.325,17
12.81,4.325,17
12.85,4.339,17
12.88,4.339,17
12.92,4.339,17
12.95,4.339,17
12.99,4.353,17
13.02,4.353,18
13.06,4.353,18
13.09,4.353,18
13.13,4.353,18
13.17,4.368,18
13.2,4.368,18
13.24,4.368,18
13.26,4.368,18
13.3,4.368,18
13.33,4.382,18
13.37,4.382,18
13.4,4.382,18
13.44,4.397,18
13.47,4.397,18
13.51,4.397,18
13.54,4.411,18
13.58,4.411,18
13.61,4.411,18
13.65,4.411,18
13.69,4.411,18
13.71,4.411,18
13.76,4.425,19
13.79,4.425,19
13.82,4.425,19
13.86,4.425,19
13.89,4.425,19
13.93,4.44,19
13.96,4.44,19
14,4.44,19
14.03,4.44,19
14.07,4.44,19
14.1,4.454,19
14.14,4.454,19
14.17,4.454,19
14.2,4.468,19
14.24,4.468,19
14.27,4.468,19
14.3,4.468,19
14.34,4.468,19
14.37,4.468,19
14.41,4.483,19
14.45,4.483,19
14.48,4.483,20
14.52,4.483,20
14.55,4.483,20
14.59,4.497,20
14.62,4.497,20
14.66,4.497,20
14.7,4.511,20
14.73,4.511,20
14.76,4.511,20
14.79,4.511,20
14.83,4.526,20
14.86,4.526,20
14.9,4.526,20
14.93,4.54,20
14.97,4.54,20
15,4.54,20
15.04,4.54,20
15.07,4.54,20
15.11,4.555,20
15.14,4.555,20
15.18,4.555,20
15.21,4.555,20
15.24,4.555,21
15.28,4.555,21
15.31,4.569,21
15.35,4.569,21
15.38,4.569,21
15.42,4.583,21
15.46,4.583,21
15.49,4.583,21
15.53,4.583,21
15.56,4.583,21
15.6,4.583,21
15.63,4.583,21
15.67,4.598,21
15.69,4.598,21
15.73,4.598,21
15.76,4.598,21
15.8,4.598,21
15.83,4.612,21
15.87,4.612,21
15.9,4.612,21
15.94,4.612,21
15.98,4.626,22
16.01,4.626,22
16.05,4.626,22
16.07,4.626,22
16.11,4.626,22
16.14,4.641,22
16.19,4.641,22
16.22,4.641,22
16.25,4.655,22
16.29,4.655,22
16.32,4.655,22
16.36,4.655,22
16.39,4.655,22
16.43,4.655,22
16.46,4.655,22
16.5,4.67,22
16.53,4.67,22
16.57,4.67,22
16.6,4.684,22
16.64,4.684,22
16.67,4.684,22
16.7,4.684,23
16.74,4.684,23
16.77,4.684,23
16.81,4.698,23
16.84,4.698,23
16.88,4.698,23
16.91,4.698,23
16.95,4.698,23
16.99,4.713,23
17.01,4.713,23
17.06,4.713,23
17.09,4.713,23
17.12,4.713,23
17.15,4.713,23
17.19,4.727,23
17.22,4.727,23
17.26,4.727,23
17.29,4.727,23
17.33,4.741,23
17.36,4.741,23
17.4,4.741,23
17.43,4.741,23
17.47,4.756,24
17.51,4.756,24
17.54,4.756,24
17.57,4.756,24
17.61,4.756,24
17.64,4.77,24
17.67,4.77,24
17.71,4.77,24
17.75,4.77,24
17.78,4.77,24
17.82,4.77,24
17.85,4.77,24
17.89,4.784,24
17.92,4.784,24
17.96,4.784,24
17.99,4.784,24
18.03,4.799,24
18.06,4.799,24
18.1,4.799,24
18.12,4.799,24
18.16,4.799,24
18.19,4.813,25
18.23,4.813,25
18.27,4.813,25
18.3,4.813,25
18.34,4.813,25
18.37,4.813,25
18.41,4.813,25
18.44,4.828,25
18.48,4.828,25
18.51,4.828,25
18.54,4.828,25
18.58,4.828,25
18.61,4.842,25
18.65,4.842,25
18.68,4.842,25
18.72,4.842,25
18.75,4.842,25
18.79,4.842,25
18.82,4.856,25
18.86,4.856,25
18.89,4.856,25
18.93,4.856,26
18.97,4.856,26
18.99,4.871,26
19.03,4.871,26
19.06,4.871,26
19.1,4.871,26
19.13,4.871,26
19.17,4.871,26
19.2,4.871,26
19.24,4.885,26
19.28,4.885,26
19.31,4.885,26
19.35,4.885,26
19.37,4.885,26
19.41,4.899,26
19.44,4.899,26
19.49,4.899,26
19.51,4.899,26
19.55,4.899,26
19.59,4.899,26
19.62,4.899,26
19.65,4.914,26
19.69,4.914,27
19.72,4.914,27
19.76,4.914,27
19.8,4.914,27
19.83,4.928,27
19.87,4.928,27
19.9,4.928,27
19.93,4.928,27
19.97,4.928,27
20,4.943,27
20,4.943,27
20.1,4.943,27
20.1,4.943,27
20.1,4.943,27
20.2,4.943,27
20.2,4.943,27
20.2,4.957,27
20.3,4.957,27
20.3,4.957,27
20.3,4.957,27
20.4,4.957,27
20.4,4.957,28
20.5,4.971,28
20.5,4.971,28
20.5,4.971,28
20.6,4.971,28
20.6,4.971,28
20.6,4.971,28
20.7,4.971,28
20.7,4.986,28
20.7,4.986,28
20.8,4.986,28
20.8,4.986,28
20.8,5,28
20.9,5,28
20.9,5,28
20.9,5,28
21,5,28
21,5,28
21,5.014,28
21.1,5.014,28
21.1,5.014,28
21.1,5.014,29
21.2,5.014,29
21.2,5.029,29
21.3,5.014,29
21.3,5.029,29
21.3,5.029,29
21.4,5.029,29
21.4,5.029,29
21.4,5.029,29
21.5,5.029,29
21.5,5.043,29
21.5,5.043,29
21.6,5.043,29
21.6,5.043,29
21.6,5.057,29
21.7,5.057,29
21.7,5.057,29
21.7,5.057,29
21.8,5.057,29
21.8,5.057,29
21.8,5.057,29
21.9,5.072,29
21.9,5.072,30
22,5.072,30
22,5.072,30
22,5.072,30
22,5.086,30
22.1,5.086,30
22.1,5.086,30
22.2,5.086,30
22.2,5.086,30
22.2,5.086,30
22.3,5.086,30
22.3,5.101,30
22.3,5.101,30
22.4,5.101,30
22.4,5.115,30
22.4,5.115,30
22.5,5.115,30
22.5,5.115,30
22.5,5.115,30
22.6,5.115,30
22.6,5.115,30
22.6,5.115,31
22.7,5.129,31
22.7,5.129,31
22.7,5.129,31
22.8,5.129,31
22.8,5.129,31
22.9,5.129,31
22.9,5.129,31
22.9,5.129,31
23,5.144,31
23,5.144,31
23,5.144,31
23.1,5.144,31
23.1,5.158,31
23.1,5.158,31
23.2,5.158,31
23.2,5.158,31
23.2,5.158,31
23.3,5.158,31
23.3,5.158,31
23.3,5.172,31
23.4,5.172,32
23.4,5.172,32
23.4,5.172,32
23.5,5.172,32
23.5,5.172,32
23.5,5.172,32
23.6,5.187,32
23.6,5.187,32
23.7,5.187,32
23.7,5.187,32
23.7,5.187,32
23.8,5.187,32
23.8,5.201,32
23.8,5.201,32
23.9,5.201,32
23.9,5.201,32
23.9,5.201,32
24,5.201,32
24,5.216,32
24,5.216,32
24.1,5.216,32
24.1,5.216,32
24.1,5.216,33
24.2,5.216,33
24.2,5.216,33
24.2,5.216,33
24.3,5.23,33
24.3,5.23,33
24.3,5.23,33
24.4,5.23,33
24.4,5.23,33
24.4,5.244,33
24.5,5.244,33
24.5,5.244,33
24.6,5.244,33
24.6,5.259,33
24.6,5.259,33
24.7,5.259,33
24.7,5.259,33
24.7,5.259,33
24.8,5.259,33
24.8,5.259,33
24.8,5.273,33
24.9,5.273,34
24.9,5.273,34
24.9,5.273,34
25,5.273,34
25,5.273,34
25,5.273,34
25.1,5.273,34
25.1,5.273,34
25.1,5.287,34
25.2,5.287,34
25.2,5.287,34
25.2,5.287,34
25.3,5.287,34
25.3,5.287,34
25.3,5.287,34
25.4,5.302,34
25.4,5.302,34
25.5,5.302,34
25.5,5.302,34
25.5,5.316,34
25.6,5.316,34
25.6,5.316,35
25.6,5.33,35
25.7,5.316,35
25.7,5.33,35
25.7,5.33,35
25.8,5.33,35
25.8,5.33,35
25.8,5.33,35
25.9,5.33,35
25.9,5.345,35
25.9,5.345,35
26,5.345,35
26,5.345,35
26,5.345,35
26.1,5.345,35
26.1,5.359,35
26.2,5.359,35
26.2,5.359,35
26.2,5.359,35
26.3,5.359,35
26.3,5.359,35
26.3,5.359,35
26.4,5.359,36
26.4,5.359,36
26.4,5.374,36
26.5,5.374,36
26.5,5.374,36
26.5,5.374,36
26.6,5.374,36
26.6,5.374,36
26.6,5.388,36
26.7,5.388,36
26.7,5.388,36
26.7,5.388,36
26.8,5.388,36
26.8,5.388,36
26.8,5.388,36
26.9,5.402,36
26.9,5.402,36
26.9,5.402,36
27,5.402,36
27,5.402,36
27.1,5.417,36
27.1,5.417,37
27.1,5.417,37
27.2,5.417,37
27.2,5.417,37
27.2,5.417,37
27.3,5.417,37
27.3,5.417,37
27.3,5.431,37
27.4,5.431,37
27.4,5.431,37
27.4,5.431,37
27.5,5.431,37
27.5,5.445,37
27.5,5.445,37
27.6,5.445,37
27.6,5.445,37
27.6,5.46,37
27.7,5.46,37
27.7,5.46,37
27.7,5.46,37
27.8,5.46,37
27.8,5.46,38
27.8,5.46,38
27.9,5.46,38
27.9,5.474,38
28,5.474,38
28,5.474,38
28,5.474,38
28.1,5.474,38
28.1,5.474,38
28.1,5.474,38
28.2,5.489,38
28.2,5.489,38
28.2,5.489,38
28.3,5.489,38
28.3,5.489,38
28.3,5.489,38
28.4,5.489,38
28.4,5.503,38
28.4,5.503,38
28.5,5.503,38
28.5,5.503,38
28.5,5.503,38
28.6,5.503,39
28.6,5.503,39
28.6,5.503,39
28.7,5.517,39
28.7,5.517,39
28.8,5.517,39
28.8,5.517,39
28.8,5.517,39
28.9,5.532,39
28.9,5.532,39
28.9,5.532,39
29,5.532,39
29,5.532,39
29,5.532,39
29.1,5.546,39
29.1,5.546,39
29.1,5.546,39
29.2,5.546,39
29.2,5.546,39
29.2,5.546,39
29.3,5.546,39
29.3,5.56,40
29.3,5.56,40
29.4,5.56,40
29.4,5.56,40
29.4,5.56,40
29.5,5.56,40
29.5,5.56,40
29.6,5.56,40
29.6,5.56,40
29.6,5.575,40
29.7,5.575,40
29.7,5.575,40
29.7,5.575,40
29.8,5.575,40
29.8,5.575,40
29.8,5.575,40
29.9,5.575,40
29.9,5.575,40
29.9,5.575,40
30,5.589,40
30,5.589,40
30,5.589,41
30.1,5.589,41
30.1,5.589,41
30.1,5.603,41
30.2,5.603,41
30.2,5.603,41
30.2,5.603,41
30.3,5.603,41
30.3,5.603,41
30.3,5.603,41
30.4,5.618,41
30.4,5.618,41
30.5,5.618,41
30.5,5.618,41
30.5,5.618,41
30.6,5.618,41
30.6,5.618,41
30.6,5.618,41
30.7,5.618,41
30.7,5.618,41
30.7,5.618,41
30.8,5.632,41
30.8,5.632,42
30.8,5.632,42
30.9,5.632,42
30.9,5.632,42
30.9,5.632,42
31,5.647,42
31,5.647,42
31,5.647,42
31.1,5.647,42
31.1,5.647,42
31.1,5.647,42
31.2,5.647,42
31.2,5.647,42
31.3,5.647,42
31.3,5.647,42
31.3,5.661,42
31.4,5.661,42
31.4,5.661,42
31.4,5.661,42
31.5,5.661,42
31.5,5.661,42
31.5,5.661,43
31.6,5.675,43
31.6,5.675,43
31.6,5.675,43
31.7,5.675,43
31.7,5.69,43
31.7,5.69,43
31.8,5.69,43
31.8,5.69,43
31.8,5.69,43
31.9,5.69,43
31.9,5.69,43
31.9,5.704,43
32,5.704,43
32,5.704,43
32.1,5.704,43
32.1,5.704,43
32.1,5.704,43
32.2,5.704,43
32.2,5.704,43
32.2,5.704,43
32.3,5.704,44
32.3,5.704,44
32.3,5.718,44
32.4,5.718,44
32.4,5.718,44
32.4,5.718,44
32.5,5.718,44
32.5,5.718,44
32.5,5.718,44
32.6,5.718,44
32.6,5.718,44
32.6,5.733,44
32.7,5.733,44
32.7,5.733,44
32.7,5.733,44
32.8,5.733,44
32.8,5.733,44
32.9,5.733,44
32.9,5.733,44
32.9,5.733,44
33,5.747,44
33,5.747,44
33,5.747,45
33.1,5.747,45
33.1,5.747,45
33.1,5.747,45
33.2,5.747,45
33.2,5.747,45
33.2,5.747,45
33.3,5.747,45
33.3,5.747,45
33.3,5.761,45
33.4,5.761,45
33.4,5.761,45
33.4,5.761,45
33.5,5.761,45
33.5,5.761,45
33.5,5.761,45
33.6,5.761,45
33.6,5.761,45
33.6,5.776,45
33.7,5.776,45
33.7,5.776,45
33.8,5.776,46
33.8,5.776,46
33.8,5.776,46
33.9,5.776,46
33.9,5.776,46
33.9,5.79,46
34,5.79,46
34,5.79,46
34,5.79,46
34.1,5.79,46
34.1,5.79,46
34.1,5.79,46
34.2,5.79,46
34.2,5.79,46
34.2,5.805,46
34.3,5.805,46
34.3,5.805,46
34.3,5.805,46
34.4,5.805,46
34.4,5.805,46
34.4,5.805,46
34.5,5.805,47
34.5,5.805,47
34.6,5.805,47
34.6,5.819,47
34.6,5.819,47
34.7,5.819,47
34.7,5.819,47
34.7,5.819,47
34.8,5.819,47
34.8,5.819,47
34.8,5.819,47
34.9,5.819,47
34.9,5.819,47
34.9,5.819,47
35,5.833,47
35,5.833,47
35,5.833,47
35.1,5.833,47
35.1,5.833,47
35.1,5.833,47
35.2,5.833,47
35.2,5.833,47
35.2,5.848,48
35.3,5.848,48
35.3,5.848,48
35.4,5.848,48
35.4,5.848,48
35.4,5.848,48
35.5,5.848,48
35.5,5.848,48
35.5,5.848,48
35.6,5.862,48
35.6,5.862,48
35.6,5.862,48
35.7,5.862,48
35.7,5.862,48
35.7,5.862,48
35.8,5.862,48
35.8,5.862,48
35.8,5.862,48
35.9,5.862,48
35.9,5.862,48
35.9,5.862,48
36,5.876,49
36,5.876,49
36,5.876,49
36.1,5.876,49
36.1,5.876,49
36.2,5.876,49
36.2,5.876,49
36.2,5.876,49
36.2,5.876,49
36.3,5.876,49
36.3,5.876,49
36.4,5.876,49
36.4,5.876,49
36.4,5.891,49
36.5,5.891,49
36.5,5.891,49
36.5,5.891,49
36.6,5.891,49
36.6,5.891,49
36.6,5.905,49
36.7,5.891,49
36.7,5.905,50
36.7,5.905,50
36.8,5.905,50
36.8,5.905,50
36.8,5.905,50
36.9,5.905,50
36.9,5.905,50
36.9,5.905,50
37,5.92,50
37,5.92,50
37.1,5.92,50
37.1,5.92,50
37.1,5.92,50
37.2,5.92,50
37.2,5.92,50
37.2,5.92,50
37.3,5.92,50
37.3,5.92,50
37.3,5.92,50
37.4,5.92,50
37.4,5.92,50
37.4,5.92,50
37.5,5.92,51
37.5,5.934,51
37.5,5.934,51
37.6,5.934,51
37.6,5.934,51
37.6,5.934,51
37.7,5.934,51
37.7,5.934,51
37.7,5.934,51
37.8,5.934,51
37.8,5.934,51
37.9,5.934,51
37.9,5.934,51
37.9,5.934,51
38,5.934,51
38,5.934,51
38,5.948,51
38.1,5.948,51
38.1,5.948,51
38.1,5.948,51
38.2,5.948,51
38.2,5.948,52
38.2,5.948,52
38.3,5.948,52
38.3,5.948,52
38.3,5.948,52
38.4,5.948,52
38.4,5.948,52
38.4,5.963,52
38.5,5.963,52
38.5,5.963,52
38.5,5.963,52
38.6,5.963,52
38.6,5.963,52
38.6,5.963,52
38.7,5.963,52
38.7,5.963,52
38.8,5.963,52
38.8,5.963,52
38.8,5.963,52
38.9,5.963,52
38.9,5.963,52
38.9,5.963,53
39,5.963,53
39,5.977,53
39,5.977,53
39.1,5.977,53
39.1,5.977,53
39.1,5.977,53
39.2,5.977,53
39.2,5.977,53
39.2,5.977,53
39.3,5.977,53
39.3,5.977,53
39.3,5.991,53
39.4,5.991,53
39.4,5.991,53
39.4,5.991,53
39.5,5.991,53
39.5,5.991,53
39.6,5.991,53
39.6,5.991,53
39.6,5.991,53
39.7,5.991,53
39.7,5.991,54
39.7,5.991,54
39.8,5.991,54
39.8,5.991,54
39.8,5.991,54
39.9,6.006,54
39.9,6.006,54
39.9,6.006,54
40,6.006,54
40,6.006,54
40,6.006,54
40.1,6.006,54
40.1,6.006,54
40.1,6.006,54
40.2,6.006,54
40.2,6.006,54
40.2,6.006,54
40.3,6.006,54
40.3,6.02,54
40.3,6.02,54
40.4,6.02,54
40.4,6.02,55
40.5,6.02,55
40.5,6.02,55
40.5,6.02,55
40.6,6.02,55
40.6,6.02,55
40.6,6.02,55
40.7,6.02,55
40.7,6.02,55
40.7,6.02,55
40.8,6.034,55
40.8,6.02,55
40.8,6.02,55
40.9,6.02,55
40.9,6.034,55
40.9,6.034,55
41,6.034,55
41,6.034,55
41,6.034,55
41.1,6.034,55
41.1,6.034,55
41.1,6.034,56
41.2,6.034,56
41.2,6.034,56
41.3,6.034,56
41.3,6.034,56
41.3,6.034,56
41.4,6.049,56
41.4,6.034,56
41.4,6.049,56
41.5,6.049,56
41.5,6.049,56
41.5,6.049,56
41.6,6.034,56
41.6,6.034,56
41.6,6.034,56
41.7,6.049,56
41.7,6.049,56
41.7,6.049,56
41.8,6.049,56
41.8,6.049,56
41.8,6.049,56
41.9,6.049,56
41.9,6.049,57
42,6.049,57
42,6.049,57
42,6.049,57
42,6.049,57
42.1,6.049,57
42.1,6.049,57
42.2,6.049,57
42.2,6.063,57
42.2,6.063,57
42.3,6.063,57
42.3,6.063,57
42.3,6.063,57
42.4,6.063,57
42.4,6.063,57
42.4,6.063,57
42.5,6.063,57
42.5,6.063,57
42.5,6.063,57
42.6,6.063,57
42.6,6.063,57
42.6,6.063,58
42.7,6.063,58
42.7,6.063,58
42.7,6.063,58
42.8,6.063,58
42.8,6.063,58
42.9,6.078,58
42.9,6.078,58
42.9,6.063,58
43,6.063,58
43,6.063,58
43,6.063,58
43.1,6.078,58
43.1,6.078,58
43.1,6.078,58
43.2,6.078,58
43.2,6.078,58
43.2,6.078,58
43.3,6.078,58
43.3,6.078,58
43.3,6.078,58
43.4,6.078,59
43.4,6.078,59
43.4,6.078,59
43.5,6.078,59
43.5,6.078,59
43.5,6.092,59
43.6,6.092,59
43.6,6.078,59
43.6,6.092,59
43.7,6.092,59
43.7,6.092,59
43.8,6.092,59
43.8,6.092,59
43.8,6.092,59
43.9,6.092,59
43.9,6.092,59
43.9,6.092,59
44,6.092,59
44,6.092,59
44,6.092,59
44.1,6.092,59
44.1,6.106,59
44.1,6.092,60
44.2,6.106,60
44.2,6.092,60
44.2,6.092,60
44.3,6.092,60
44.3,6.092,60
44.3,6.106,60
44.4,6.106,60
44.4,6.106,60
44.5,6.106,60
44.5,6.106,60
44.5,6.106,60
44.5,6.106,60
44.6,6.106,60
44.6,6.106,60
44.7,6.106,60
44.7,6.106,60
44.7,6.106,60
44.8,6.106,60
44.8,6.106,60
44.8,6.106,60
44.9,6.121,61
44.9,6.121,61
44.9,6.121,61
45,6.121,61
45,6.106,61
45,6.121,61
45.1,6.121,61
45.1,6.121,61
45.1,6.121,61
45.2,6.121,61
45.2,6.121,61
45.2,6.121,61
45.3,6.121,61
45.3,6.121,61
45.3,6.135,61
45.4,6.135,61
45.4,6.121,61
45.5,6.121,61
45.5,6.135,61
45.5,6.135,61
45.6,6.135,61
45.6,6.135,62
45.6,6.135,62
45.7,6.135,62
45.7,6.135,62
45.7,6.135,62
45.8,6.149,62
45.8,6.135,62
45.8,6.135,62
45.9,6.135,62
45.9,6.135,62
45.9,6.135,62
46,6.135,62
46,6.135,62
46,6.135,62
46.1,6.135,62
46.1,6.135,62
46.1,6.135,62
46.2,6.149,62
46.2,6.149,62
46.3,6.149,62
46.3,6.149,62
46.3,6.149,62
46.4,6.149,63
46.4,6.149,63
46.4,6.149,63
46.5,6.149,63
46.5,6.149,63
46.5,6.149,63
46.6,6.149,63
46.6,6.149,63
46.6,6.164,63
46.7,6.164,63
46.7,6.164,63
46.7,6.164,63
46.8,6.164,63
46.8,6.164,63
46.8,6.164,63
46.9,6.164,63
46.9,6.164,63
46.9,6.164,63
47,6.164,63
47,6.164,63
47,6.164,63
47.1,6.164,64
47.1,6.164,64
47.2,6.164,64
47.2,6.164,64
47.2,6.178,64
47.3,6.164,64
47.3,6.164,64
47.3,6.164,64
47.4,6.164,64
47.4,6.178,64
47.4,6.164,64
47.5,6.178,64
47.5,6.178,64
47.5,6.178,64
47.6,6.178,64
47.6,6.178,64
47.6,6.178,64
47.7,6.178,64
47.7,6.178,64
47.7,6.178,64
47.8,6.178,64
47.8,6.178,65
47.9,6.178,65
47.9,6.178,65
47.9,6.178,65
48,6.178,65
48,6.178,65
48,6.193,65
48.1,6.193,65
48.1,6.193,65
48.1,6.193,65
48.2,6.193,65
48.2,6.193,65
48.2,6.193,65
48.3,6.193,65
48.3,6.193,65
48.3,6.193,65
48.4,6.193,65
48.4,6.193,65
48.4,6.193,65
48.5,6.193,65
48.5,6.193,65
48.5,6.193,65
48.6,6.193,66
48.6,6.193,66
48.6,6.193,66
48.7,6.193,66
48.7,6.193,66
48.7,6.193,66
48.8,6.193,66
48.8,6.193,66
48.9,6.193,66
48.9,6.193,66
48.9,6.193,66
49,6.193,66
49,6.193,66
49,6.193,66
